,science,name,birth_place,death_place,birth_date,death_date,age,works,link
5885,Педагоги,"Туранкулова, Дариха Туранкуловна",Район Узбекская СССР область ССР Ташкентская Бостанлыкский,,1948-02-22,,71.0,12,"https://ru.wikipedia.org/wiki/%D0%A2%D1%83%D1%80%D0%B0%D0%BD%D0%BA%D1%83%D0%BB%D0%BE%D0%B2%D0%B0,_%D0%94%D0%B0%D1%80%D0%B8%D1%85%D0%B0_%D0%A2%D1%83%D1%80%D0%B0%D0%BD%D0%BA%D1%83%D0%BB%D0%BE%D0%B2%D0%BD%D0%B0"
5886,Педагоги,Дженни Турель,Губерния Витебск империя Витебская Российская,США Нью-Йорк,1900-06-22,1973-11-23,73.0,0,"https://ru.wikipedia.org/wiki/%D0%A2%D1%83%D1%80%D0%B5%D0%BB%D1%8C,_%D0%94%D0%B6%D0%B5%D0%BD%D0%BD%D0%B8"
5887,Педагоги,"Турже, Эбен",,,1834,1891-04-12,57.0,0,"https://ru.wikipedia.org/wiki/%D0%A2%D1%83%D1%80%D0%B6%D0%B5,_%D0%AD%D0%B1%D0%B5%D0%BD"
5888,Педагоги,Алексей Турищев,Российская Калуга империя,РСФСР Пенза СССР,1888,1962-02-16,74.0,0,"https://ru.wikipedia.org/wiki/%D0%A2%D1%83%D1%80%D0%B8%D1%89%D0%B5%D0%B2,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B9_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B5%D0%B2%D0%B8%D1%87"
5889,Педагоги,Стефания Ивановна Туркевичукр. Стефанія Іванівна Туркевич-Лукіянович,Лемберг Австро-Венгрия,Кембридж Великобритания,1898-04-25,1977,79.0,0,"https://ru.wikipedia.org/wiki/%D0%A2%D1%83%D1%80%D0%BA%D0%B5%D0%B2%D0%B8%D1%87-%D0%9B%D1%83%D0%BA%D0%B8%D1%8F%D0%BD%D0%BE%D0%B2%D0%B8%D1%87,_%D0%A1%D1%82%D0%B5%D1%84%D0%B0%D0%BD%D0%B8%D1%8F_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%BD%D0%B0"
5890,Педагоги,Виктор Туров,СССР ССР Могилёв Белорусская,Минск Белоруссия,1936-10-25,1996-10-31,60.0,0,"https://ru.wikipedia.org/wiki/%D0%A2%D1%83%D1%80%D0%BE%D0%B2,_%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80_%D0%A2%D0%B8%D0%BC%D0%BE%D1%84%D0%B5%D0%B5%D0%B2%D0%B8%D1%87"
5891,Педагоги,Юлий Туровский,Москва СССР,Монреаль Канада,1939,2013-01-15,74.0,0,"https://ru.wikipedia.org/wiki/%D0%A2%D1%83%D1%80%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9,_%D0%AE%D0%BB%D0%B8%D0%B9_%D0%A4%D1%91%D0%B4%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
5892,Педагоги,Збигнев ТурскийZbigniew Turski,Российская империя,Варшава Польша,1908-07-21,1979,71.0,23,"https://ru.wikipedia.org/wiki/%D0%A2%D1%83%D1%80%D1%81%D0%BA%D0%B8%D0%B9,_%D0%97%D0%B1%D0%B8%D0%B3%D0%BD%D0%B5%D0%B2"
5893,Педагоги,Эстебес Турсуналиев,Район СССР АССР Киргизская Кировский,Бишкек Киргизия,1931-05-05,2005-10-11,74.0,0,"https://ru.wikipedia.org/wiki/%D0%A2%D1%83%D1%80%D1%81%D1%83%D0%BD%D0%B0%D0%BB%D0%B8%D0%B5%D0%B2,_%D0%AD%D1%81%D1%82%D0%B5%D0%B1%D0%B5%D1%81"
5894,Педагоги,Стефан Васильевич ТурчакСтепан Васильович Турчак,Воеводство Польша уезд Перемышльский Львовское,ССР Украинская Киев СССР,1938-02-28,1988-10-23,50.0,0,"https://ru.wikipedia.org/wiki/%D0%A2%D1%83%D1%80%D1%87%D0%B0%D0%BA,_%D0%A1%D1%82%D0%B5%D1%84%D0%B0%D0%BD_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
5895,Педагоги,Климент Иванович Турчаковский,Волынская губерния,Волынская губерния,1847,1897,50.0,0,"https://ru.wikipedia.org/wiki/%D0%A2%D1%83%D1%80%D1%87%D0%B0%D0%BA%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9,_%D0%9A%D0%BB%D0%B8%D0%BC%D0%B5%D0%BD%D1%82_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
5896,Педагоги,Евдокия Турчанинова,Москва Российская империя,Москва СССР,1870,1963-12-27,93.0,0,"https://ru.wikipedia.org/wiki/%D0%A2%D1%83%D1%80%D1%87%D0%B0%D0%BD%D0%B8%D0%BD%D0%BE%D0%B2%D0%B0,_%D0%95%D0%B2%D0%B4%D0%BE%D0%BA%D0%B8%D1%8F_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%B8%D0%B5%D0%B2%D0%BD%D0%B0"
5897,Педагоги,Владимир Турчинский,РСФСР Москва СССР,Россия район область Ногинский Московская Пашуково,1963-09-28,2009-12-16,46.0,1,"https://ru.wikipedia.org/wiki/%D0%A2%D1%83%D1%80%D1%87%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%95%D0%B2%D0%B3%D0%B5%D0%BD%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
5898,Педагоги,Юзеф ТурчинскийJózef Turczyński,Житомир,Лозанна,1884,1953-12-27,69.0,0,"https://ru.wikipedia.org/wiki/%D0%A2%D1%83%D1%80%D1%87%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9,_%D0%AE%D0%B7%D0%B5%D1%84"
5899,Педагоги,Иона Тускиягруз. იონა ტუსკია,Озургеты Российская империя,Париж Франция,1901-12-24,1963,62.0,11,"https://ru.wikipedia.org/wiki/%D0%A2%D1%83%D1%81%D0%BA%D0%B8%D1%8F,_%D0%98%D0%BE%D0%BD%D0%B0_%D0%98%D1%80%D0%B0%D0%BA%D0%BB%D0%B8%D0%B5%D0%B2%D0%B8%D1%87"
5900,Педагоги,Иван Петрович Тутышкин,Калуга,Резекне,1876,1939,63.0,3,"https://ru.wikipedia.org/wiki/%D0%A2%D1%83%D1%82%D1%8B%D1%88%D0%BA%D0%B8%D0%BD,_%D0%98%D0%B2%D0%B0%D0%BD_%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
5901,Педагоги,Галина Туфтинаукр. Галина Опанасівна Туфтіна,Новосибирск СССР РСФСР,Киев Украина,1933-10-14,2007-06-25,73.0,0,"https://ru.wikipedia.org/wiki/%D0%A2%D1%83%D1%84%D1%82%D0%B8%D0%BD%D0%B0,_%D0%93%D0%B0%D0%BB%D0%B8%D0%BD%D0%B0_%D0%90%D1%84%D0%B0%D0%BD%D0%B0%D1%81%D1%8C%D0%B5%D0%B2%D0%BD%D0%B0"
5902,Педагоги,Ян Тухольчик,,,1500,1557,57.0,0,"https://ru.wikipedia.org/wiki/%D0%A2%D1%83%D1%85%D0%BE%D0%BB%D1%8C%D1%87%D0%B8%D0%BA,_%D0%AF%D0%BD"
5903,Педагоги,Тхай Тхи Льен,Вьетнам Сайгон,,1918,,102.0,0,https://ru.wikipedia.org/wiki/%D0%A2%D1%85%D0%B0%D0%B9_%D0%A2%D1%85%D0%B8_%D0%9B%D1%8C%D0%B5%D0%BD
5904,Педагоги,Владимир Тыкке,РСФСР Ленинград СССР,Россия Санкт-Петербург,1943-10-26,2018-04-16,74.0,0,"https://ru.wikipedia.org/wiki/%D0%A2%D1%8B%D0%BA%D0%BA%D0%B5,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
5905,Педагоги,Егия ТынтесянԵղիա Տնտեսյան,Константинополь империя Османская,Константинополь империя Османская,1834-04-10,1881,47.0,3,"https://ru.wikipedia.org/wiki/%D0%A2%D1%8B%D0%BD%D1%82%D0%B5%D1%81%D1%8F%D0%BD,_%D0%95%D0%B3%D0%B8%D1%8F"
5906,Педагоги,Димитр ТыпковДимитър Тъпков,София Болгария,София Болгария,1929-07-12,2011,82.0,11,"https://ru.wikipedia.org/wiki/%D0%A2%D1%8B%D0%BF%D0%BA%D0%BE%D0%B2,_%D0%94%D0%B8%D0%BC%D0%B8%D1%82%D1%80"
5907,Педагоги,Эдит Тьемпо,Байомбонг Долина Байомбонг,Негрос Филиппины Думагете,1919-04-22,2011-08-21,92.0,11,"https://ru.wikipedia.org/wiki/%D0%A2%D1%8C%D0%B5%D0%BC%D0%BF%D0%BE,_%D0%AD%D0%B4%D0%B8%D1%82"
5908,Педагоги,Микаэл Никитович Тэрианарм. Միքայել Նիկիտայի Տերյան,Москва Российская империя,Москва СССР,1905,1987-10-13,82.0,0,"https://ru.wikipedia.org/wiki/%D0%A2%D1%8D%D1%80%D0%B8%D0%B0%D0%BD,_%D0%9C%D0%B8%D0%BA%D0%B0%D1%8D%D0%BB_%D0%9D%D0%B8%D0%BA%D0%B8%D1%82%D0%BE%D0%B2%D0%B8%D1%87"
5909,Педагоги,Ферит ТюзюнFerit Tüzün,Турция Стамбул,Анкара Турция,1929-04-24,1977-10-21,48.0,0,"https://ru.wikipedia.org/wiki/%D0%A2%D1%8E%D0%B7%D1%8E%D0%BD,_%D0%A4%D0%B5%D1%80%D0%B8%D1%82"
5910,Педагоги,"Тюлелиев, Константин Александрович",,,,,,0,"https://ru.wikipedia.org/wiki/%D0%A2%D1%8E%D0%BB%D0%B5%D0%BB%D0%B8%D0%B5%D0%B2,_%D0%9A%D0%BE%D0%BD%D1%81%D1%82%D0%B0%D0%BD%D1%82%D0%B8%D0%BD_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
5911,Педагоги,Юрий Николаевич Тюлин,Таллин Российская империя,Москва СССР,1893-12-26,1978,85.0,34,"https://ru.wikipedia.org/wiki/%D0%A2%D1%8E%D0%BB%D0%B8%D0%BD,_%D0%AE%D1%80%D0%B8%D0%B9_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87"
5912,Педагоги,Борис Васильевич Тюльков,Край Курагинский район Красноярский,Омск Россия,1936,2014-10-24,78.0,0,"https://ru.wikipedia.org/wiki/%D0%A2%D1%8E%D0%BB%D1%8C%D0%BA%D0%BE%D0%B2,_%D0%91%D0%BE%D1%80%D0%B8%D1%81_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
5913,Педагоги,Галина Александровна Тюменева,Полтава,Харьков Украина,1903,1999,96.0,6,"https://ru.wikipedia.org/wiki/%D0%A2%D1%8E%D0%BC%D0%B5%D0%BD%D0%B5%D0%B2%D0%B0,_%D0%93%D0%B0%D0%BB%D0%B8%D0%BD%D0%B0_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%BD%D0%B0"
5914,Педагоги,Василий Саввич Тютюнник,Губерния империя Недригайлов Харьковская Российская,Москва СССР,1860,1924-05-24,64.0,2,"https://ru.wikipedia.org/wiki/%D0%A2%D1%8E%D1%82%D1%8E%D0%BD%D0%BD%D0%B8%D0%BA,_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D0%B8%D0%B9_%D0%A1%D0%B0%D0%B2%D0%B2%D0%B8%D1%87"
5915,Педагоги,Владимир Григорьевич Тютюнник,Кировоград,Уссурийск,1954-10-12,2018-10-31,64.0,0,"https://ru.wikipedia.org/wiki/%D0%A2%D1%8E%D1%82%D1%8E%D0%BD%D0%BD%D0%B8%D0%BA,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
5916,Педагоги,Борис Фомич Тягно,Харьков Российская империя,Львов ССР Украинская СССР,1904,1964-01-18,60.0,0,"https://ru.wikipedia.org/wiki/%D0%A2%D1%8F%D0%B3%D0%BD%D0%BE,_%D0%91%D0%BE%D1%80%D0%B8%D1%81_%D0%A4%D0%BE%D0%BC%D0%B8%D1%87"
5917,Педагоги,Порция УайтPortia White,Труро (Новая Шотландия),Торонто,1911-06-24,1968-02-13,56.0,0,"https://ru.wikipedia.org/wiki/%D0%A3%D0%B0%D0%B9%D1%82,_%D0%9F%D0%BE%D1%80%D1%86%D0%B8%D1%8F"
5918,Педагоги,Уильям Эдуард Уайтхаусангл. William Edward Whitehouse,Лондон,Лондон,1859-05-20,1935-01-12,75.0,0,"https://ru.wikipedia.org/wiki/%D0%A3%D0%B0%D0%B9%D1%82%D1%85%D0%B0%D1%83%D1%81,_%D0%A3%D0%B8%D0%BB%D1%8C%D1%8F%D0%BC"
5919,Педагоги,Маннон Убайдуллаев,Наманган СССР,,1935,,85.0,0,"https://ru.wikipedia.org/wiki/%D0%A3%D0%B1%D0%B0%D0%B9%D0%B4%D1%83%D0%BB%D0%BB%D0%B0%D0%B5%D0%B2,_%D0%9C%D0%B0%D0%BD%D0%BD%D0%BE%D0%BD"
