,science,name,birth_place,death_place,birth_date,death_date,works,link
573,Историки,Густаво Валькарсель,Арекипа Перу,Лима Перу,1921-12-17,,20,"https://ru.wikipedia.org/wiki/%D0%92%D0%B0%D0%BB%D1%8C%D0%BA%D0%B0%D1%80%D1%81%D0%B5%D0%BB%D1%8C,_%D0%93%D1%83%D1%81%D1%82%D0%B0%D0%B2%D0%BE"
574,Историки,Арминий Вамбери,Светы Братиславский край Юр Словакия Пезинок (район),Будапешт Австро-Венгрия,1832-03-19,1913-09-15,1,"https://ru.wikipedia.org/wiki/%D0%92%D0%B0%D0%BC%D0%B1%D0%B5%D1%80%D0%B8,_%D0%90%D1%80%D0%BC%D0%B8%D0%BD%D0%B8%D0%B9"
575,Историки,Ван Гунву,Индонезия Ява Сурабая,,1930-10-09,,16,https://ru.wikipedia.org/wiki/%D0%92%D0%B0%D0%BD_%D0%93%D1%83%D0%BD%D0%B2%D1%83
576,Историки,Геннадий Иванович Ванеев,СССР РСФСР уезд Вятская Котельнический губерния,Киев Украина,1927-06-23,2004-07-05,0,"https://ru.wikipedia.org/wiki/%D0%92%D0%B0%D0%BD%D0%B5%D0%B5%D0%B2,_%D0%93%D0%B5%D0%BD%D0%BD%D0%B0%D0%B4%D0%B8%D0%B9_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
577,Историки,Рубен Варгас Угарте,Лима Перу,Лима Перу,1886-10-22,1975-02-14,9,"https://ru.wikipedia.org/wiki/%D0%92%D0%B0%D1%80%D0%B3%D0%B0%D1%81_%D0%A3%D0%B3%D0%B0%D1%80%D1%82%D0%B5,_%D0%A0%D1%83%D0%B1%D0%B5%D0%BD"
578,Историки,Варлаам,,,,,0,https://ru.wikipedia.org/wiki/%D0%92%D0%B0%D1%80%D0%BB%D0%B0%D0%B0%D0%BC_(%D0%9F%D0%B0%D0%BB%D0%B8%D1%86%D1%8B%D0%BD)
579,Историки,Леопольд Август Варнкёниг,Священная Брухзаль империя Римская,Штутгарт союз Германский,1794,1866-08-19,12,"https://ru.wikipedia.org/wiki/%D0%92%D0%B0%D1%80%D0%BD%D0%BA%D1%91%D0%BD%D0%B8%D0%B3,_%D0%9B%D0%B5%D0%BE%D0%BF%D0%BE%D0%BB%D1%8C%D0%B4_%D0%90%D0%B2%D0%B3%D1%83%D1%81%D1%82"
580,Историки,Николай Александрович Васецкий,,,1946-12-19,,16,"https://ru.wikipedia.org/wiki/%D0%92%D0%B0%D1%81%D0%B5%D1%86%D0%BA%D0%B8%D0%B9,_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
581,Историки,Виктор Михайлович Василенко,Империя Российская Холм Псковская губерния,Москва,1905-02-26,1991,0,"https://ru.wikipedia.org/wiki/%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D0%B5%D0%BD%D0%BA%D0%BE,_%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87"
582,Историки,Дмитрий Дмитриевич Васильев,СССР,,1946-10-11,,3,"https://ru.wikipedia.org/wiki/%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2,_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%B8%D0%B9_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%B8%D0%B5%D0%B2%D0%B8%D1%87_(%D0%B8%D1%81%D1%82%D0%BE%D1%80%D0%B8%D0%BA)"
