,science,name,birth_place,death_place,birth_date,death_date,age,works,link
36,Ветеринары,Андрей Николаевич Никишов,Район СССР область ССР Целиноградская Целиноградский Казахская,,1969-07-21,,50.0,0,"https://ru.wikipedia.org/wiki/%D0%9D%D0%B8%D0%BA%D0%B8%D1%88%D0%BE%D0%B2,_%D0%90%D0%BD%D0%B4%D1%80%D0%B5%D0%B9_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87"
37,Ветеринары,Валерий Лаврентьевич Петухов,Полоцк СССР Белорусская область ССР Витебская,,1940-07-23,,79.0,0,"https://ru.wikipedia.org/wiki/%D0%9F%D0%B5%D1%82%D1%83%D1%85%D0%BE%D0%B2,_%D0%92%D0%B0%D0%BB%D0%B5%D1%80%D0%B8%D0%B9_%D0%9B%D0%B0%D0%B2%D1%80%D0%B5%D0%BD%D1%82%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
38,Ветеринары,Анисим Александрович Поляков,Новая губерния Тюменская империя Российская,Москва СССР,1904-02-28,1990-05-20,86.0,19,"https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D0%BB%D1%8F%D0%BA%D0%BE%D0%B2,_%D0%90%D0%BD%D0%B8%D1%81%D0%B8%D0%BC_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
39,Ветеринары,Иван Павлович Попов,Казань Российская империя,РСФСР Казань СССР,1857,1927-07-31,70.0,0,"https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D0%BF%D0%BE%D0%B2,_%D0%98%D0%B2%D0%B0%D0%BD_%D0%9F%D0%B0%D0%B2%D0%BB%D0%BE%D0%B2%D0%B8%D1%87"
40,Ветеринары,Тамара Игнатьевна Попова,Губерния Вятская Яранск империя Российская,Москва Россия,1913-02-25,1992,79.0,5,"https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D0%BF%D0%BE%D0%B2%D0%B0,_%D0%A2%D0%B0%D0%BC%D0%B0%D1%80%D0%B0_%D0%98%D0%B3%D0%BD%D0%B0%D1%82%D1%8C%D0%B5%D0%B2%D0%BD%D0%B0"
41,Ветеринары,Арутюн Христофорович Саркисов,Российская Баку империя,Москва Россия,1908-12-27,2001-04-23,92.0,4,"https://ru.wikipedia.org/wiki/%D0%A1%D0%B0%D1%80%D0%BA%D0%B8%D1%81%D0%BE%D0%B2,_%D0%90%D1%80%D1%83%D1%82%D1%8E%D0%BD_%D0%A5%D1%80%D0%B8%D1%81%D1%82%D0%BE%D1%84%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
42,Ветеринары,Леонид Степанович Стадник,Район СССР Чудновский область ССР Житомирская Украинская,Район Украина Чудновский область Житомирская,1970,2014-08-24,44.0,0,"https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D0%B0%D0%B4%D0%BD%D0%B8%D0%BA,_%D0%9B%D0%B5%D0%BE%D0%BD%D0%B8%D0%B4_%D0%A1%D1%82%D0%B5%D0%BF%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
43,Ветеринары,Анатолий Александрович Стекольников,Зеленовский район СССР область Западно-Казахстанская Янайкино,,1956,,64.0,0,"https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D0%B5%D0%BA%D0%BE%D0%BB%D1%8C%D0%BD%D0%B8%D0%BA%D0%BE%D0%B2,_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D0%B8%D0%B9_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87_(%D0%B2%D0%B5%D1%82%D0%B5%D1%80%D0%B8%D0%BD%D0%B0%D1%80)"
44,Ветеринары,Алексей Прокофьевич Степанов,,Москва,1831,1868-10-12,37.0,0,"https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D0%B5%D0%BF%D0%B0%D0%BD%D0%BE%D0%B2,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B9_%D0%9F%D1%80%D0%BE%D0%BA%D0%BE%D1%84%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
45,Ветеринары,Андрей Осипович Стржедзиньский,Губерния империя Ломжинская Российская Польское Царство,Российская Санкт-Петербург империя,1823,1882,59.0,0,"https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D1%80%D0%B6%D0%B5%D0%B4%D0%B7%D0%B8%D0%BD%D1%8C%D1%81%D0%BA%D0%B8%D0%B9,_%D0%90%D0%BD%D0%B4%D1%80%D0%B5%D0%B9_%D0%9E%D1%81%D0%B8%D0%BF%D0%BE%D0%B2%D0%B8%D1%87"
