,science,name,birth_place,death_place,birth_date,death_date,age,works,link
14,Правоведы,Владимир Фёдорович Вельяминов-Зернов,Москва Российская империя,Российская Санкт-Петербург империя,1784-07-07,1831-02-10,46.0,9,"https://ru.wikipedia.org/wiki/%D0%92%D0%B5%D0%BB%D1%8C%D1%8F%D0%BC%D0%B8%D0%BD%D0%BE%D0%B2-%D0%97%D0%B5%D1%80%D0%BD%D0%BE%D0%B2,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%A4%D1%91%D0%B4%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
15,Правоведы,Ирина Валентиновна Венедиктова,Харьков ССР Украинская СССР,,1978-09-21,,41.0,0,"https://ru.wikipedia.org/wiki/%D0%92%D0%B5%D0%BD%D0%B5%D0%B4%D0%B8%D0%BA%D1%82%D0%BE%D0%B2%D0%B0,_%D0%98%D1%80%D0%B8%D0%BD%D0%B0_%D0%92%D0%B0%D0%BB%D0%B5%D0%BD%D1%82%D0%B8%D0%BD%D0%BE%D0%B2%D0%BD%D0%B0"
16,Правоведы,Леонид Евстафьевич Владимиров,Российская империя,Российская империя,1845,1917-06-17,72.0,6,"https://ru.wikipedia.org/wiki/%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2,_%D0%9B%D0%B5%D0%BE%D0%BD%D0%B8%D0%B4_%D0%95%D0%B2%D1%81%D1%82%D0%B0%D1%84%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
17,Правоведы,Лидия Константиновна Воронова,Район СССР область Темир Темирский Актюбинская,Киев Украина,1931-10-05,2015-10-31,84.0,17,"https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D1%80%D0%BE%D0%BD%D0%BE%D0%B2%D0%B0,_%D0%9B%D0%B8%D0%B4%D0%B8%D1%8F_%D0%9A%D0%BE%D0%BD%D1%81%D1%82%D0%B0%D0%BD%D1%82%D0%B8%D0%BD%D0%BE%D0%B2%D0%BD%D0%B0"
18,Правоведы,Алексей Адольфович Герцензон,Бессарабия Кишинёв,Москва,1902,1970-12-13,68.0,26,"https://ru.wikipedia.org/wiki/%D0%93%D0%B5%D1%80%D1%86%D0%B5%D0%BD%D0%B7%D0%BE%D0%BD,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B9_%D0%90%D0%B4%D0%BE%D0%BB%D1%8C%D1%84%D0%BE%D0%B2%D0%B8%D1%87"
19,Правоведы,Владимир Михайлович Гордон,Губерния Лохвица империя Российская Полтавская,Харьков УССР СССР,1871,1926,55.0,13,"https://ru.wikipedia.org/wiki/%D0%93%D0%BE%D1%80%D0%B4%D0%BE%D0%BD,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87"
20,Правоведы,Михаил Владимирович Гордон,Ярославль Российская империя,Ярославль Российская империя,1902-07-01,1968-01-19,65.0,0,"https://ru.wikipedia.org/wiki/%D0%93%D0%BE%D1%80%D0%B4%D0%BE%D0%BD,_%D0%9C%D0%B8%D1%85%D0%B0%D0%B8%D0%BB_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
21,Правоведы,Евгений Парфирьевич Губин,Москва,,1949-04-28,,70.0,8,"https://ru.wikipedia.org/wiki/%D0%93%D1%83%D0%B1%D0%B8%D0%BD,_%D0%95%D0%B2%D0%B3%D0%B5%D0%BD%D0%B8%D0%B9_%D0%9F%D0%B0%D1%80%D1%84%D0%B8%D1%80%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
22,Правоведы,Петр Назарьевич Гуссаковский,Киевская губерния,Киевская губерния,1847-01-20,1920,73.0,8,"https://ru.wikipedia.org/wiki/%D0%93%D1%83%D1%81%D1%81%D0%B0%D0%BA%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9,_%D0%9F%D1%91%D1%82%D1%80_%D0%9D%D0%B0%D0%B7%D0%B0%D1%80%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
23,Правоведы,Лионель Яковлевич Дадиани,Тбилиси СССР,Москва Россия,1927-05-26,2012-11-22,85.0,0,"https://ru.wikipedia.org/wiki/%D0%94%D0%B0%D0%B4%D0%B8%D0%B0%D0%BD%D0%B8,_%D0%9B%D0%B8%D0%BE%D0%BD%D0%B5%D0%BB%D1%8C_%D0%AF%D0%BA%D0%BE%D0%B2%D0%BB%D0%B5%D0%B2%D0%B8%D1%87"
24,Правоведы,Анатолий Григорьевич Диденко,ССР Украинская Кировоград СССР,,1944-09-30,,75.0,4,"https://ru.wikipedia.org/wiki/%D0%94%D0%B8%D0%B4%D0%B5%D0%BD%D0%BA%D0%BE,_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D0%B8%D0%B9_%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
25,Правоведы,Юрий Альбертович Дмитриев,РСФСР СССР область Московская Фрязино,Москва Россия,1957-10-17,2016-08-30,58.0,23,"https://ru.wikipedia.org/wiki/%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%B8%D0%B5%D0%B2,_%D0%AE%D1%80%D0%B8%D0%B9_%D0%90%D0%BB%D1%8C%D0%B1%D0%B5%D1%80%D1%82%D0%BE%D0%B2%D0%B8%D1%87"
26,Правоведы,Еникеев Зуфар Иргалиевич,Баймакский район Мукасово 1-е АССР Башкирская,,1951,,69.0,1,"https://ru.wikipedia.org/wiki/%D0%95%D0%BD%D0%B8%D0%BA%D0%B5%D0%B5%D0%B2,_%D0%97%D1%83%D1%84%D0%B0%D1%80_%D0%98%D1%80%D0%B3%D0%B0%D0%BB%D0%B8%D0%B5%D0%B2%D0%B8%D1%87"
27,Правоведы,Евгений Владимирович Жилин,Харьков ССР Украинская СССР,Россия район область Горки-2 Одинцовский Московская,1976-01-06,2016-09-19,40.0,0,"https://ru.wikipedia.org/wiki/%D0%96%D0%B8%D0%BB%D0%B8%D0%BD,_%D0%95%D0%B2%D0%B3%D0%B5%D0%BD%D0%B8%D0%B9_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
28,Правоведы,Анатолий Закалюк,УССР СССР Житомир,Киев Украина,1930-07-22,2010,80.0,6,"https://ru.wikipedia.org/wiki/%D0%97%D0%B0%D0%BA%D0%B0%D0%BB%D1%8E%D0%BA,_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D0%B8%D0%B9_%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
29,Правоведы,Иоганн Адам Зейферт,Вюрцбург,Мюнхен,1794-03-15,1857,63.0,2,"https://ru.wikipedia.org/wiki/%D0%97%D0%B5%D0%B9%D1%84%D0%B5%D1%80%D1%82,_%D0%98%D0%BE%D0%B0%D0%BD%D0%BD_%D0%90%D0%B4%D0%B0%D0%BC"
30,Правоведы,Виталий Вячеславович Иванов,РСФСР Красноярск СССР,,1977-05-02,,42.0,16,"https://ru.wikipedia.org/wiki/%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2,_%D0%92%D0%B8%D1%82%D0%B0%D0%BB%D0%B8%D0%B9_%D0%92%D1%8F%D1%87%D0%B5%D1%81%D0%BB%D0%B0%D0%B2%D0%BE%D0%B2%D0%B8%D1%87"
