,science,name,birth_place,death_place,birth_date,death_date,age,works,link
568,Геологи,Василий Иванович Чернов,Ферганская генерал-губернаторство область Туркестанское империя) Коканде (Российская,Ферганская генерал-губернаторство область Туркестанское империя) Коканде (Российская,1919,2000,81.0,0,"https://ru.wikipedia.org/wiki/%D0%A7%D0%B5%D1%80%D0%BD%D0%BE%D0%B2,_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D0%B8%D0%B9_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87_(%D0%B3%D0%B5%D0%BE%D0%BB%D0%BE%D0%B3)"
569,Геологи,Сергей Иванович Чернов,Ферганская генерал-губернаторство область Туркестанское империя) Коканде (Российская,Новосибирск Россия,1907,1996,89.0,0,"https://ru.wikipedia.org/wiki/%D0%A7%D0%B5%D1%80%D0%BD%D0%BE%D0%B2,_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B9_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87_(%D0%B3%D0%B5%D0%BE%D0%BB%D0%BE%D0%B3)"
570,Геологи,Борис Исидорович Чернышёв,Россия район Ясенская Ейский,ССР Украинская Киев СССР,1888-01-27,1950-08-31,62.0,1,"https://ru.wikipedia.org/wiki/%D0%A7%D0%B5%D1%80%D0%BD%D1%8B%D1%88%D1%91%D0%B2,_%D0%91%D0%BE%D1%80%D0%B8%D1%81_%D0%98%D1%81%D0%B8%D0%B4%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
571,Геологи,Пётр Александрович Чихачёв,Губерния Гатчина Санкт-Петербургская Царскосельский уезд империя Российская,Флоренция Тоскана Италия,1808,1890-10-13,82.0,10,"https://ru.wikipedia.org/wiki/%D0%A7%D0%B8%D1%85%D0%B0%D1%87%D1%91%D0%B2,_%D0%9F%D1%91%D1%82%D1%80_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
572,Геологи,Александр Эмиль Шанкуртуа,Париж Франция,Париж Франция,1820-01-20,,199.0,0,"https://ru.wikipedia.org/wiki/%D0%A8%D0%B0%D0%BD%D0%BA%D1%83%D1%80%D1%82%D1%83%D0%B0,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%AD%D0%BC%D0%B8%D0%BB%D1%8C"
573,Геологи,Юрий Борисович Шаповалов,СССР Россия Россия СССР,,1943-11-18,,76.0,0,"https://ru.wikipedia.org/wiki/%D0%A8%D0%B0%D0%BF%D0%BE%D0%B2%D0%B0%D0%BB%D0%BE%D0%B2,_%D0%AE%D1%80%D0%B8%D0%B9_%D0%91%D0%BE%D1%80%D0%B8%D1%81%D0%BE%D0%B2%D0%B8%D1%87"
574,Геологи,Владислав Станиславович Шацкий,Томск,,1949-09-25,,70.0,0,"https://ru.wikipedia.org/wiki/%D0%A8%D0%B0%D1%86%D0%BA%D0%B8%D0%B9,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D1%81%D0%BB%D0%B0%D0%B2_%D0%A1%D1%82%D0%B0%D0%BD%D0%B8%D1%81%D0%BB%D0%B0%D0%B2%D0%BE%D0%B2%D0%B8%D1%87"
575,Геологи,Степан Львович Шварцев,Каунасского Литовской ССР района,Каунасского Литовской ССР района,1936-09-14,2018-06-27,81.0,0,"https://ru.wikipedia.org/wiki/%D0%A8%D0%B2%D0%B0%D1%80%D1%86%D0%B5%D0%B2,_%D0%A1%D1%82%D0%B5%D0%BF%D0%B0%D0%BD_%D0%9B%D1%8C%D0%B2%D0%BE%D0%B2%D0%B8%D1%87"
576,Геологи,Владимир Михайлович Швец,Области Курской,Москва,1929,2016,87.0,0,"https://ru.wikipedia.org/wiki/%D0%A8%D0%B2%D0%B5%D1%86,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87"
577,Геологи,Михаил Сергеевич Швецов,Москва Российская империя,Москва СССР,1885,1975-07-22,90.0,0,"https://ru.wikipedia.org/wiki/%D0%A8%D0%B2%D0%B5%D1%86%D0%BE%D0%B2,_%D0%9C%D0%B8%D1%85%D0%B0%D0%B8%D0%BB_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B5%D0%B2%D0%B8%D1%87"
