,science,name,birth_place,death_place,birth_date,death_date,works,link
0,Физики,Игорь Васильевич Абаренков,СССР Россия СССР Россия,,1931-05-13,,1,"https://ru.wikipedia.org/wiki/%D0%90%D0%B1%D0%B0%D1%80%D0%B5%D0%BD%D0%BA%D0%BE%D0%B2,_%D0%98%D0%B3%D0%BE%D1%80%D1%8C_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
1,Физики,Джавад Шахвалед оглы Абдинов,АССР Ордубадский ССР Нахичеванская Азербайджанская район,,1940,,8,"https://ru.wikipedia.org/wiki/%D0%90%D0%B1%D0%B4%D0%B8%D0%BD%D0%BE%D0%B2,_%D0%94%D0%B6%D0%B0%D0%B2%D0%B0%D0%B4_%D0%A8%D0%B0%D1%85%D0%B2%D0%B0%D0%BB%D0%B5%D0%B4_%D0%BE%D0%B3%D0%BB%D1%8B"
2,Физики,Абдул Кадыр Хан,Британская Бхопал Индия империя,,1936-04-01,,0,https://ru.wikipedia.org/wiki/%D0%90%D0%B1%D0%B4%D1%83%D0%BB_%D0%9A%D0%B0%D0%B4%D1%8B%D1%80_%D0%A5%D0%B0%D0%BD
3,Физики,Гасан Мамедбагир оглы Абдуллаев,АР Яйджи Азербайджанской Джульфинский Нахичеванской Демократической Республики район,Баку Азербайджан,1918-08-20,1993-09-01,29,"https://ru.wikipedia.org/wiki/%D0%90%D0%B1%D0%B4%D1%83%D0%BB%D0%BB%D0%B0%D0%B5%D0%B2,_%D0%93%D0%B0%D1%81%D0%B0%D0%BD_%D0%9C%D0%B0%D0%BC%D0%B5%D0%B4%D0%B1%D0%B0%D0%B3%D0%B8%D1%80_%D0%BE%D0%B3%D0%BB%D1%8B"
4,Физики,Фатхулла Хабибуллаевич Абдуллаев,Узбекская СССР ССР Ташкент,,1948-01-14,,19,"https://ru.wikipedia.org/wiki/%D0%90%D0%B1%D0%B4%D1%83%D0%BB%D0%BB%D0%B0%D0%B5%D0%B2,_%D0%A4%D0%B0%D1%82%D1%85%D1%83%D0%BB%D0%BB%D0%B0_%D0%A5%D0%B0%D0%B1%D0%B8%D0%B1%D1%83%D0%BB%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87"
5,Физики,Ильдар Шаукатович Абдуллин,СССР РСФСР Казань,,1954-03-03,,0,"https://ru.wikipedia.org/wiki/%D0%90%D0%B1%D0%B4%D1%83%D0%BB%D0%BB%D0%B8%D0%BD,_%D0%98%D0%BB%D1%8C%D0%B4%D0%B0%D1%80_%D0%A8%D0%B0%D1%83%D0%BA%D0%B0%D1%82%D0%BE%D0%B2%D0%B8%D1%87"
6,Физики,Анатоль Абрагам,Империя Российская Курляндская Грива губерния,Париж Франция,1914-12-15,2011-06-08,6,"https://ru.wikipedia.org/wiki/%D0%90%D0%B1%D1%80%D0%B0%D0%B3%D0%B0%D0%BC,_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D1%8C"
7,Физики,Дмитрий Иванович Абрамов,СССР РСФСР Ленинград,СССР РСФСР Ленинград,1947,2012-02-11,0,"https://ru.wikipedia.org/wiki/%D0%90%D0%B1%D1%80%D0%B0%D0%BC%D0%BE%D0%B2,_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%B8%D0%B9_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
8,Физики,Евгений Арамович Абрамян,ЗСФСР СССР Тбилиси,Россия Москва,1930,2014-12-23,14,"https://ru.wikipedia.org/wiki/%D0%90%D0%B1%D1%80%D0%B0%D0%BC%D1%8F%D0%BD,_%D0%95%D0%B2%D0%B3%D0%B5%D0%BD%D0%B8%D0%B9_%D0%90%D1%80%D0%B0%D0%BC%D0%BE%D0%B2%D0%B8%D1%87"
9,Физики,"Амедео Авогадро, граф Куаренья и Черрето",Королевство Сардинское,Италия,1776-08-09,1856-07-09,0,"https://ru.wikipedia.org/wiki/%D0%90%D0%B2%D0%BE%D0%B3%D0%B0%D0%B4%D1%80%D0%BE,_%D0%90%D0%BC%D0%B5%D0%B4%D0%B5%D0%BE"
10,Физики,Юрий Николаевич Авсюк,СССР РСФСР Москва,Федерация Москва Российская,1934-07-29,2017-06-25,0,"https://ru.wikipedia.org/wiki/%D0%90%D0%B2%D1%81%D1%8E%D0%BA,_%D0%AE%D1%80%D0%B8%D0%B9_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87"
11,Физики,Майна Аганагич,,,,,0,"https://ru.wikipedia.org/wiki/%D0%90%D0%B3%D0%B0%D0%BD%D0%B0%D0%B3%D0%B8%D1%87,_%D0%9C%D0%B0%D0%B9%D0%BD%D0%B0"
12,Физики,Константин Игоревич Агладзе,"СССР, Россия",,1955-07-11,,0,"https://ru.wikipedia.org/wiki/%D0%90%D0%B3%D0%BB%D0%B0%D0%B4%D0%B7%D0%B5,_%D0%9A%D0%BE%D0%BD%D1%81%D1%82%D0%B0%D0%BD%D1%82%D0%B8%D0%BD_%D0%98%D0%B3%D0%BE%D1%80%D0%B5%D0%B2%D0%B8%D1%87"
13,Физики,Владимир Моисеевич Агранович,СССР Россия Россия,,,,25,"https://ru.wikipedia.org/wiki/%D0%90%D0%B3%D1%80%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%9C%D0%BE%D0%B8%D1%81%D0%B5%D0%B5%D0%B2%D0%B8%D1%87"
14,Физики,Виктор Борисович Адамский,СССР Москва,СССР Москва,1923-04-30,2005-12-14,4,"https://ru.wikipedia.org/wiki/%D0%90%D0%B4%D0%B0%D0%BC%D1%81%D0%BA%D0%B8%D0%B9,_%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80_%D0%91%D0%BE%D1%80%D0%B8%D1%81%D0%BE%D0%B2%D0%B8%D1%87"
15,Физики,Вадим Мовсесович Адамян,Украинская СССР Одесса ССР,,1938-12-02,,0,"https://ru.wikipedia.org/wiki/%D0%90%D0%B4%D0%B0%D0%BC%D1%8F%D0%BD,_%D0%92%D0%B0%D0%B4%D0%B8%D0%BC_%D0%9C%D0%BE%D0%B2%D1%81%D0%B5%D1%81%D0%BE%D0%B2%D0%B8%D1%87"
16,Физики,Лоран Цолакович Аждемян,СССР РСФСР Ленинград,,1945-04-30,,0,"https://ru.wikipedia.org/wiki/%D0%90%D0%B4%D0%B6%D0%B5%D0%BC%D1%8F%D0%BD,_%D0%9B%D0%BE%D1%80%D0%B0%D0%BD_%D0%A6%D0%BE%D0%BB%D0%B0%D0%BA%D0%BE%D0%B2%D0%B8%D1%87"
17,Физики,Владимир Николаевич Акимов,СССР,,1941,,0,"https://ru.wikipedia.org/wiki/%D0%90%D0%BA%D0%B8%D0%BC%D0%BE%D0%B2,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87"
18,Физики,Дорвард Гургенович Акопян,Армянская ССР Ереван,,1943-06-18,,0,"https://ru.wikipedia.org/wiki/%D0%90%D0%BA%D0%BE%D0%BF%D1%8F%D0%BD,_%D0%94%D0%BE%D1%80%D0%B2%D0%B0%D1%80%D0%B4_%D0%93%D1%83%D1%80%D0%B3%D0%B5%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
19,Физики,Андреас Акривос,Афины Греция,,1928-06-13,,0,"https://ru.wikipedia.org/wiki/%D0%90%D0%BA%D1%80%D0%B8%D0%B2%D0%BE%D1%81,_%D0%90%D0%BD%D0%B4%D1%80%D0%B5%D0%B0%D1%81"
20,Физики,Виктор Лазаревич Аксёнов,Якутск,,1947-06-20,,0,"https://ru.wikipedia.org/wiki/%D0%90%D0%BA%D1%81%D1%91%D0%BD%D0%BE%D0%B2,_%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80_%D0%9B%D0%B0%D0%B7%D0%B0%D1%80%D0%B5%D0%B2%D0%B8%D1%87"
21,Физики,Николай Сергеевич Акулов,Империя Орёл Российская,Империя Орёл Российская,1900,1976-11-21,5,"https://ru.wikipedia.org/wiki/%D0%90%D0%BA%D1%83%D0%BB%D0%BE%D0%B2,_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B5%D0%B2%D0%B8%D1%87"
22,Физики,Георг Христофор Аланус,Острова Йомала Аландские,Або Швеция,1609-02-12,1664-07-15,0,"https://ru.wikipedia.org/wiki/%D0%90%D0%BB%D0%B0%D0%BD%D1%83%D1%81,_%D0%93%D0%B5%D0%BE%D1%80%D0%B3"
23,Физики,Берни Алдер,Пруссия Веймарская Дуйсбург республика Свободное Рейнская государство провинция Дюссельдорф,,1925-09-09,,0,"https://ru.wikipedia.org/wiki/%D0%90%D0%BB%D0%B4%D0%B5%D1%80,_%D0%91%D0%B5%D1%80%D0%BD%D0%B8"
24,Физики,Александр Данилович Александров,Империя Волынь Рязанская деревня Рязанский Российская уезд губерния,Санкт-Петербург Россия,1912,1999-07-27,7,"https://ru.wikipedia.org/wiki/%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%94%D0%B0%D0%BD%D0%B8%D0%BB%D0%BE%D0%B2%D0%B8%D1%87"
25,Физики,Анатолий Петрович Александров,Киевская империя Российская Тараща губерния,Федерация Москва Российская,1903-02-13,1994-02-03,0,"https://ru.wikipedia.org/wiki/%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2,_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D0%B8%D0%B9_%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
26,Физики,Александров Игорь Васильевич,СССР РСФСР АССР Уфа Башкирская,,1954-11-26,,0,"https://ru.wikipedia.org/wiki/%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2,_%D0%98%D0%B3%D0%BE%D1%80%D1%8C_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
27,Физики,Кирилл Сергеевич Александров,СССР РСФСР Ленинград,Алушта Крым Украина Республика,1931-01-09,2010-07-10,5,"https://ru.wikipedia.org/wiki/%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2,_%D0%9A%D0%B8%D1%80%D0%B8%D0%BB%D0%BB_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B5%D0%B2%D0%B8%D1%87"
28,Физики,Николай Николаевич Алексеев,,,,,0,"https://ru.wikipedia.org/wiki/%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B5%D0%B2,_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87_(%D1%84%D0%B8%D0%B7%D0%B8%D0%BA)"
29,Физики,Алескеров Фуад Тагиевич,ССР СССР Баку Азербайджанская,,1951-01-23,,10,"https://ru.wikipedia.org/wiki/%D0%90%D0%BB%D0%B5%D1%81%D0%BA%D0%B5%D1%80%D0%BE%D0%B2,_%D0%A4%D1%83%D0%B0%D0%B4_%D0%A2%D0%B0%D0%B3%D0%B8%D0%B5%D0%B2%D0%B8%D1%87"
30,Физики,Мехти Садых оглы Алиев,Российская империя Елизаветполь,ССР СССР Баку Азербайджанская,1907-12-21,1972-05-04,0,"https://ru.wikipedia.org/wiki/%D0%90%D0%BB%D0%B8%D0%B5%D0%B2,_%D0%9C%D0%B5%D1%85%D1%82%D0%B8_%D0%A1%D0%B0%D0%B4%D1%8B%D1%85_%D0%BE%D0%B3%D0%BB%D1%8B"
31,Физики,Владимир Владимирович Аликаев,СССР Россия Россия,СССР Россия Россия,1932-10-23,2001-09-12,0,"https://ru.wikipedia.org/wiki/%D0%90%D0%BB%D0%B8%D0%BA%D0%B0%D0%B5%D0%B2,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
32,Физики,Бирлесбек Каниулы Алияров,СССР Кзыл-Ординская ССР Казахская Жанакорган область,,1939,,6,"https://ru.wikipedia.org/wiki/%D0%90%D0%BB%D0%B8%D1%8F%D1%80%D0%BE%D0%B2,_%D0%91%D0%B8%D1%80%D0%BB%D0%B5%D1%81%D0%B1%D0%B5%D0%BA_%D0%9A%D0%B0%D0%BD%D0%B8%D1%83%D0%BB%D1%8B"
33,Физики,Джон Фрэнк Аллен,Виннипег Канада,Earlsferry Великобритания Earlsferry Шотландия,1908-05-06,2001-04-22,0,"https://ru.wikipedia.org/wiki/%D0%90%D0%BB%D0%BB%D0%B5%D0%BD,_%D0%94%D0%B6%D0%BE%D0%BD_%D0%A4%D1%80%D1%8D%D0%BD%D0%BA"
34,Физики,Сергей Павлович Аллилуев,Берлин Веймарская республика,Россия Москва,1928-04-16,2017-11-10,0,"https://ru.wikipedia.org/wiki/%D0%90%D0%BB%D0%BB%D0%B8%D0%BB%D1%83%D0%B5%D0%B2,_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B9_%D0%9F%D0%B0%D0%B2%D0%BB%D0%BE%D0%B2%D0%B8%D1%87"
35,Физики,Сэмюэл Кинг Аллисон,Чикаго США Иллинойс,Калхэм Великобритания,1900-11-13,1965-09-15,0,"https://ru.wikipedia.org/wiki/%D0%90%D0%BB%D0%BB%D0%B8%D1%81%D0%BE%D0%BD,_%D0%A1%D1%8D%D0%BC%D1%8E%D1%8D%D0%BB_%D0%9A%D0%B8%D0%BD%D0%B3"
36,Физики,Фрэд Аллисон,Виргиния США Глейд-Спринг,США Алабама Оберн,1882,1974,0,"https://ru.wikipedia.org/wiki/%D0%90%D0%BB%D0%BB%D0%B8%D1%81%D0%BE%D0%BD,_%D0%A4%D1%80%D1%8D%D0%B4"
37,Физики,Жорес Иванович Алфёров,СССР ССР Витебск Белорусская,Санкт-Петербург Россия,1930-03-15,2019-03-01,128,"https://ru.wikipedia.org/wiki/%D0%90%D0%BB%D1%84%D1%91%D1%80%D0%BE%D0%B2,_%D0%96%D0%BE%D1%80%D0%B5%D1%81_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
38,Физики,Вернер Антон Оскар Вильгельм Альбринг,Германия Швельм Арнсберг,Дрезден Германия,1914-09-26,2007-12-21,12,"https://ru.wikipedia.org/wiki/%D0%90%D0%BB%D1%8C%D0%B1%D1%80%D0%B8%D0%BD%D0%B3,_%D0%92%D0%B5%D1%80%D0%BD%D0%B5%D1%80"
39,Физики,Луис Уолтер Альварес,Калифорния Сан-Франциско США,(Калифорния) Калифорния США Беркли,1911-06-13,1988-09-01,1,"https://ru.wikipedia.org/wiki/%D0%90%D0%BB%D1%8C%D0%B2%D0%B0%D1%80%D0%B5%D1%81,_%D0%9B%D1%83%D0%B8%D1%81"
40,Физики,Ханнес Альвен,Эстергётланд Швеция Норрчёпинг,Стокгольм Юрсхольм Швеция,1908-05-30,1995-04-02,28,"https://ru.wikipedia.org/wiki/%D0%90%D0%BB%D1%8C%D0%B2%D0%B5%D0%BD,_%D0%A5%D0%B0%D0%BD%D0%BD%D0%B5%D1%81"
41,Физики,Гвидо Альтарелли,Италия Рим,Женева Швейцария,1941-07-12,2015-09-30,5,"https://ru.wikipedia.org/wiki/%D0%90%D0%BB%D1%8C%D1%82%D0%B0%D1%80%D0%B5%D0%BB%D0%BB%D0%B8,_%D0%93%D0%B2%D0%B8%D0%B4%D0%BE"
42,Физики,Борис Леонидович Альтшулер,СССР Москва,,1955-01-27,,0,"https://ru.wikipedia.org/wiki/%D0%90%D0%BB%D1%8C%D1%82%D1%88%D1%83%D0%BB%D0%B5%D1%80,_%D0%91%D0%BE%D1%80%D0%B8%D1%81_%D0%9B%D0%B5%D0%BE%D0%BD%D0%B8%D0%B4%D0%BE%D0%B2%D0%B8%D1%87"
43,Физики,Борис Львович Альтшулер,Москва,,1939-08-16,,0,"https://ru.wikipedia.org/wiki/%D0%90%D0%BB%D1%8C%D1%82%D1%88%D1%83%D0%BB%D0%B5%D1%80,_%D0%91%D0%BE%D1%80%D0%B8%D1%81_%D0%9B%D1%8C%D0%B2%D0%BE%D0%B2%D0%B8%D1%87"
44,Физики,Лев Владимирович Альтшулер,Империя Москва Российская,Россия Москва,1913,2003-12-23,0,"https://ru.wikipedia.org/wiki/%D0%90%D0%BB%D1%8C%D1%82%D1%88%D1%83%D0%BB%D0%B5%D1%80,_%D0%9B%D0%B5%D0%B2_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
45,Физики,Семён Александрович Альтшулер,Российская империя Витебск,СССР Казань,1911-09-24,1983-01-24,3,"https://ru.wikipedia.org/wiki/%D0%90%D0%BB%D1%8C%D1%82%D1%88%D1%83%D0%BB%D0%B5%D1%80,_%D0%A1%D0%B5%D0%BC%D1%91%D0%BD_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
46,Физики,Эмиль Амага,Сен-Сатур,Сент-Сатюр,1841,1915-02-15,1,"https://ru.wikipedia.org/wiki/%D0%90%D0%BC%D0%B0%D0%B3%D0%B0,_%D0%AD%D0%BC%D0%B8%D0%BB%D1%8C"
47,Физики,Эдоардо Амальди,Карпането Италия,Италия Рим,1908-09-05,1989-12-05,4,"https://ru.wikipedia.org/wiki/%D0%90%D0%BC%D0%B0%D0%BB%D1%8C%D0%B4%D0%B8,_%D0%AD%D0%B4%D0%BE%D0%B0%D1%80%D0%B4%D0%BE"
48,Физики,Хироси Амано,Хамамацу Япония Сидзуока,,1960-09-11,,0,"https://ru.wikipedia.org/wiki/%D0%90%D0%BC%D0%B0%D0%BD%D0%BE,_%D0%A5%D0%B8%D1%80%D0%BE%D1%81%D0%B8"
49,Физики,Андрей Цолакович Аматуни,СССР РСФСР Ленинград,Россия Москва,1928-01-10,1999-10-10,0,"https://ru.wikipedia.org/wiki/%D0%90%D0%BC%D0%B0%D1%82%D1%83%D0%BD%D0%B8,_%D0%90%D0%BD%D0%B4%D1%80%D0%B5%D0%B9_%D0%A6%D0%BE%D0%BB%D0%B0%D0%BA%D0%BE%D0%B2%D0%B8%D1%87"
50,Физики,Хабибулла Ибрагимович Амирханов,Дагестанская империя Российская Цудахар область,СССР РСФСР Махачкала,1907-04-22,1986-05-21,3,"https://ru.wikipedia.org/wiki/%D0%90%D0%BC%D0%B8%D1%80%D1%85%D0%B0%D0%BD%D0%BE%D0%B2,_%D0%A5%D0%B0%D0%B1%D0%B8%D0%B1%D1%83%D0%BB%D0%BB%D0%B0_%D0%98%D0%B1%D1%80%D0%B0%D0%B3%D0%B8%D0%BC%D0%BE%D0%B2%D0%B8%D1%87"
51,Физики,Гийом Амонтон,Париж,Париж,1663-08-31,1705-10-11,0,"https://ru.wikipedia.org/wiki/%D0%90%D0%BC%D0%BE%D0%BD%D1%82%D0%BE%D0%BD,_%D0%93%D0%B8%D0%B9%D0%BE%D0%BC"
52,Физики,Андре-Мари Ампер,Лион Франция Королевство,Марсель Франция Королевство,1775-01-20,1836-06-10,0,"https://ru.wikipedia.org/wiki/%D0%90%D0%BC%D0%BF%D0%B5%D1%80,_%D0%90%D0%BD%D0%B4%D1%80%D0%B5-%D0%9C%D0%B0%D1%80%D0%B8"
53,Физики,Анаксагор,Клазомены Измир Урла Турция,Лампсак Турция,500,428,0,https://ru.wikipedia.org/wiki/%D0%90%D0%BD%D0%B0%D0%BA%D1%81%D0%B0%D0%B3%D0%BE%D1%80
54,Физики,Юрий Алексеевич Ананьев,Ленинград,Санкт-Петербург,1932,2000-11-28,0,"https://ru.wikipedia.org/wiki/%D0%90%D0%BD%D0%B0%D0%BD%D1%8C%D0%B5%D0%B2,_%D0%AE%D1%80%D0%B8%D0%B9_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B5%D0%B2%D0%B8%D1%87"
55,Физики,Герберт Лоуренс Андерсон,Нью-Йорк,"Combined Statistical США Area Лос-Аламос Area NM Vegas,",1914-05-24,1988-07-16,0,"https://ru.wikipedia.org/wiki/%D0%90%D0%BD%D0%B4%D0%B5%D1%80%D1%81%D0%BE%D0%BD,_%D0%93%D0%B5%D1%80%D0%B1%D0%B5%D1%80%D1%82_%D0%9B%D0%BE%D1%83%D1%80%D0%B5%D0%BD%D1%81"
56,Физики,Карл Дейвид Андерсон,США Нью-Йорк штат,Калифорния США,1905-09-03,1991-01-11,1,"https://ru.wikipedia.org/wiki/%D0%90%D0%BD%D0%B4%D0%B5%D1%80%D1%81%D0%BE%D0%BD,_%D0%9A%D0%B0%D1%80%D0%BB_%D0%94%D0%B5%D0%B9%D0%B2%D0%B8%D0%B4"
57,Физики,Филип Андерсон,Индиана США Индианаполис,,1923-12-13,,0,"https://ru.wikipedia.org/wiki/%D0%90%D0%BD%D0%B4%D0%B5%D1%80%D1%81%D0%BE%D0%BD,_%D0%A4%D0%B8%D0%BB%D0%B8%D0%BF_%D0%A3%D0%BE%D1%80%D1%80%D0%B5%D0%BD"
58,Физики,Эльда Эмма Андерсон,США Висконсин,США Андерсон Теннесси Ок-Ридж,1899-10-05,1961-04-17,26,"https://ru.wikipedia.org/wiki/%D0%90%D0%BD%D0%B4%D0%B5%D1%80%D1%81%D0%BE%D0%BD,_%D0%AD%D0%BB%D1%8C%D0%B4%D0%B0_%D0%AD%D0%BC%D0%BC%D0%B0"
59,Физики,Александр Фёдорович Андреев,СССР РСФСР Ленинград,,1939-12-10,,0,"https://ru.wikipedia.org/wiki/%D0%90%D0%BD%D0%B4%D1%80%D0%B5%D0%B5%D0%B2,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%A4%D1%91%D0%B4%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87_(%D1%84%D0%B8%D0%B7%D0%B8%D0%BA)"
60,Физики,Вячеслав Михайлович Андреев,Астрахань,,1941-09-18,,0,"https://ru.wikipedia.org/wiki/%D0%90%D0%BD%D0%B4%D1%80%D0%B5%D0%B5%D0%B2,_%D0%92%D1%8F%D1%87%D0%B5%D1%81%D0%BB%D0%B0%D0%B2_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87"
61,Физики,Николай Николаевич Андреев,Империя Российская Украина Сумская Полтавская область губерния,Москва,1880,1970-12-31,6,"https://ru.wikipedia.org/wiki/%D0%90%D0%BD%D0%B4%D1%80%D0%B5%D0%B5%D0%B2,_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87_(%D1%84%D0%B8%D0%B7%D0%B8%D0%BA)"
62,Физики,Ярослав Николаевич Андреев,СССР РСФСР Ленинград,Снежинск Россия Челябинская область,1927-04-26,1994,0,"https://ru.wikipedia.org/wiki/%D0%90%D0%BD%D0%B4%D1%80%D0%B5%D0%B5%D0%B2,_%D0%AF%D1%80%D0%BE%D1%81%D0%BB%D0%B0%D0%B2_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87"
63,Физики,Андрей Михайлович Андриеш,Румыния Королевство Кишинёв,Молдавия Кишинёв,1933-10-24,2012-07-04,0,"https://ru.wikipedia.org/wiki/%D0%90%D0%BD%D0%B4%D1%80%D0%B8%D0%B5%D1%88,_%D0%90%D0%BD%D0%B4%D1%80%D0%B5%D0%B9_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87"
64,Физики,Элевтер Луарсабович Андроникашвили,Санкт-Петербург империя Российская,СССР Грузинская Тбилиси ССР,1910,1989-09-08,0,"https://ru.wikipedia.org/wiki/%D0%90%D0%BD%D0%B4%D1%80%D0%BE%D0%BD%D0%B8%D0%BA%D0%B0%D1%88%D0%B2%D0%B8%D0%BB%D0%B8,_%D0%AD%D0%BB%D0%B5%D0%B2%D1%82%D0%B5%D1%80_%D0%9B%D1%83%D0%B0%D1%80%D1%81%D0%B0%D0%B1%D0%BE%D0%B2%D0%B8%D1%87"
65,Физики,Александр Александрович Андронов,Империя Москва Российская,СССР РСФСР Горький,1901-04-11,1952-10-31,0,"https://ru.wikipedia.org/wiki/%D0%90%D0%BD%D0%B4%D1%80%D0%BE%D0%BD%D0%BE%D0%B2,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87_(%D1%81%D1%82%D0%B0%D1%80%D1%88%D0%B8%D0%B9)"
66,Физики,Сергей Иванович Анисимов,СССР РСФСР Ленинград,СССР РСФСР Ленинград,1934-12-11,2019-10-15,0,"https://ru.wikipedia.org/wiki/%D0%90%D0%BD%D0%B8%D1%81%D0%B8%D0%BC%D0%BE%D0%B2,_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B9_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
67,Физики,Николай Фёдорович Аношкин,Область Тамбовская,,1930-12-18,,0,"https://ru.wikipedia.org/wiki/%D0%90%D0%BD%D0%BE%D1%88%D0%BA%D0%B8%D0%BD,_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9_%D0%A4%D1%91%D0%B4%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
68,Физики,Виктор Алексеевич Анри,Марсель,Ла-Рошель,1872-07-06,1940-06-21,0,"https://ru.wikipedia.org/wiki/%D0%90%D0%BD%D1%80%D0%B8,_%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B5%D0%B2%D0%B8%D1%87"
69,Физики,Алексей Андреевич Ансельм,СССР Ленинград,США Бостон,1934,1998-08-24,50,"https://ru.wikipedia.org/wiki/%D0%90%D0%BD%D1%81%D0%B5%D0%BB%D1%8C%D0%BC,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B9_%D0%90%D0%BD%D0%B4%D1%80%D0%B5%D0%B5%D0%B2%D0%B8%D1%87"
70,Физики,Андрей Иванович Ансельм,Империя Одесса Российская,СССР Ленинград,1905,1988-08-13,12,"https://ru.wikipedia.org/wiki/%D0%90%D0%BD%D1%81%D0%B5%D0%BB%D1%8C%D0%BC,_%D0%90%D0%BD%D0%B4%D1%80%D0%B5%D0%B9_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
