,science,name,birth_place,death_place,birth_date,death_date,works,link
600,Астрономы,Такуо Кодзима,Гумма Тиёда,,1955,,0,"https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%B4%D0%B7%D0%B8%D0%BC%D0%B0,_%D0%A2%D0%B0%D0%BA%D1%83%D0%BE"
601,Астрономы,Николай Александрович Козырев,Санкт-Петербург империя Российская,СССР РСФСР Ленинград,1908-09-02,1983-02-27,17,"https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%B7%D1%8B%D1%80%D0%B5%D0%B2,_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
602,Астрономы,Масахиро Коисикава,Сендай Мияги,,1952,,0,"https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%B8%D1%81%D0%B8%D0%BA%D0%B0%D0%B2%D0%B0,_%D0%9C%D0%B0%D1%81%D0%B0%D1%85%D0%B8%D1%80%D0%BE"
603,Астрономы,Петер Колéны,Словакия,,,,0,"https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BB%D0%B5%D0%BD%D1%8B,_%D0%9F%D0%B5%D1%82%D0%B5%D1%80"
604,Астрономы,Энрико Кольцани,Италия,,,,0,"https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BB%D1%8C%D1%86%D0%B0%D0%BD%D0%B8,_%D0%AD%D0%BD%D1%80%D0%B8%D0%BA%D0%BE"
605,Астрономы,Жозеп Комас Сола,Барселона Каталония,Барселона Каталония,1868-12-19,1937,0,"https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BC%D0%B0%D1%81_%D0%A1%D0%BE%D0%BB%D0%B0,_%D0%96%D0%BE%D0%B7%D0%B5%D0%BF"
606,Астрономы,Пауль Г. Комба,Италия,Италия,1926,2017-04-05,0,"https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BC%D0%B1%D0%B0,_%D0%9F%D0%B0%D1%83%D0%BB%D1%8C"
607,Астрономы,Эндрю Энсли Коммон,Ньюкасл-апон-Тайн Великобритания,Лондон Великобритания,1841,1903,3,"https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BC%D0%BC%D0%BE%D0%BD,_%D0%AD%D0%BD%D0%B4%D1%80%D1%8E_%D0%AD%D0%BD%D1%81%D0%BB%D0%B8"
608,Астрономы,Шарль Мари де ла Кондамин,Париж,Париж,1701-01-28,1774,0,"https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BD%D0%B4%D0%B0%D0%BC%D0%B8%D0%BD,_%D0%A8%D0%B0%D1%80%D0%BB%D1%8C_%D0%9C%D0%B0%D1%80%D0%B8_%D0%B4%D0%B5_%D0%BB%D0%B0"
609,Астрономы,Кондурарь Владимир Трифонович,Новые Бессарабская Российская Мындрешты Империя губерния,Украинская СССР ССР Днепропетровск,1911-08-22,1990,0,"https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BD%D0%B4%D1%83%D1%80%D0%B0%D1%80%D1%8C,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%A2%D1%80%D0%B8%D1%84%D0%BE%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
610,Астрономы,Конон Самосский,Остров Самос,Александрия Египетская,280,220,0,https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BD%D0%BE%D0%BD_%D0%A1%D0%B0%D0%BC%D0%BE%D1%81%D1%81%D0%BA%D0%B8%D0%B9
