,science,name,birth_place,death_place,birth_date,death_date,age,works,link
42,Искусствоведы,Игорь Евгеньевич Васильев,РСФСР район СССР область,,1947-09-02,,72.0,4,"https://ru.wikipedia.org/wiki/%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2,_%D0%98%D0%B3%D0%BE%D1%80%D1%8C_%D0%95%D0%B2%D0%B3%D0%B5%D0%BD%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
43,Искусствоведы,Галина Леонтьевна Васильева-Шляпина,Хакасия Россия,,1948-05-08,,71.0,17,"https://ru.wikipedia.org/wiki/%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2%D0%B0-%D0%A8%D0%BB%D1%8F%D0%BF%D0%B8%D0%BD%D0%B0,_%D0%93%D0%B0%D0%BB%D0%B8%D0%BD%D0%B0_%D0%9B%D0%B5%D0%BE%D0%BD%D1%82%D1%8C%D0%B5%D0%B2%D0%BD%D0%B0"
44,Искусствоведы,Лиса Вершбоу,США Бостон,,1953-01-01,,67.0,0,"https://ru.wikipedia.org/wiki/%D0%92%D0%B5%D1%80%D1%88%D0%B1%D0%BE%D1%83,_%D0%9B%D0%B8%D1%81%D0%B0"
45,Искусствоведы,Тамара Вехова,Москва,,1979-06-29,,40.0,12,"https://ru.wikipedia.org/wiki/%D0%92%D0%B5%D1%85%D0%BE%D0%B2%D0%B0,_%D0%A2%D0%B0%D0%BC%D0%B0%D1%80%D0%B0_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%BD%D0%B0"
46,Искусствоведы,Нина Александровна Виноградова-Бенуа,РСФСР Ленинград СССР,Москва СССР,1936-07-15,1986-05-24,49.0,9,"https://ru.wikipedia.org/wiki/%D0%92%D0%B8%D0%BD%D0%BE%D0%B3%D1%80%D0%B0%D0%B4%D0%BE%D0%B2%D0%B0-%D0%91%D0%B5%D0%BD%D1%83%D0%B0,_%D0%9D%D0%B8%D0%BD%D0%B0_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%BD%D0%B0"
47,Искусствоведы,Джованни Баттиста Антонио Висконти,,,1722,1784-09-02,62.0,0,"https://ru.wikipedia.org/wiki/%D0%92%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%82%D0%B8,_%D0%94%D0%B6%D0%BE%D0%B2%D0%B0%D0%BD%D0%BD%D0%B8_%D0%91%D0%B0%D1%82%D1%82%D0%B8%D1%81%D1%82%D0%B0_%D0%90%D0%BD%D1%82%D0%BE%D0%BD%D0%B8%D0%BE"
48,Искусствоведы,Эннио Квирино Висконти,Папская область Рим,Париж Франция,1751-10-30,1818-02-07,66.0,7,"https://ru.wikipedia.org/wiki/%D0%92%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%82%D0%B8,_%D0%AD%D0%BD%D0%BD%D0%B8%D0%BE_%D0%9A%D0%B2%D0%B8%D1%80%D0%B8%D0%BD%D0%BE"
49,Искусствоведы,Паола Дмитриевна Волкова,Москва СССР,Москва Россия,1930-07-23,2013-03-15,82.0,29,"https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D0%BB%D0%BA%D0%BE%D0%B2%D0%B0,_%D0%9F%D0%B0%D0%BE%D0%BB%D0%B0_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%B8%D0%B5%D0%B2%D0%BD%D0%B0"
50,Искусствоведы,Аким Волынский,Российская империя Житомир,Ленинград СССР,1863-05-03,1926-07-06,63.0,13,"https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D0%BB%D1%8B%D0%BD%D1%81%D0%BA%D0%B8%D0%B9,_%D0%90%D0%BA%D0%B8%D0%BC_%D0%9B%D1%8C%D0%B2%D0%BE%D0%B2%D0%B8%D1%87"
51,Искусствоведы,Никита Васильевич Воронов,Москва СССР,Москва Россия,1924-08-01,2002-05-24,77.0,57,"https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D1%80%D0%BE%D0%BD%D0%BE%D0%B2,_%D0%9D%D0%B8%D0%BA%D0%B8%D1%82%D0%B0_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
52,Искусствоведы,Виталий Вульф,Азербайджанская ССР Баку СССР,Москва Россия,1930-05-23,2011-03-13,80.0,16,"https://ru.wikipedia.org/wiki/%D0%92%D1%83%D0%BB%D1%8C%D1%84,_%D0%92%D0%B8%D1%82%D0%B0%D0%BB%D0%B8%D0%B9_%D0%AF%D0%BA%D0%BE%D0%B2%D0%BB%D0%B5%D0%B2%D0%B8%D1%87"
53,Искусствоведы,Надежда Фёдоровна Высоцкая,РСФСР СССР область Курган Курганская,,1943-07-25,,76.0,5,"https://ru.wikipedia.org/wiki/%D0%92%D1%8B%D1%81%D0%BE%D1%86%D0%BA%D0%B0%D1%8F,_%D0%9D%D0%B0%D0%B4%D0%B5%D0%B6%D0%B4%D0%B0_%D0%A4%D1%91%D0%B4%D0%BE%D1%80%D0%BE%D0%B2%D0%BD%D0%B0"
54,Искусствоведы,Нуреддин Давуд оглы Габибов,ЗСФСР Хазра СССР ССР уезд Кубинский Азербайджанская,Азербайджан Баку,1923-05-05,2006-02-04,82.0,18,"https://ru.wikipedia.org/wiki/%D0%93%D0%B0%D0%B1%D0%B8%D0%B1%D0%BE%D0%B2,_%D0%9D%D1%83%D1%80%D0%B5%D0%B4%D0%B4%D0%B8%D0%BD_%D0%94%D0%B0%D0%B2%D1%83%D0%B4_%D0%BE%D0%B3%D0%BB%D1%8B"
55,Искусствоведы,Елена Юрьевна Гагарина,РСФСР Заполярный Мурманская СССР область,,1959-04-17,,60.0,0,"https://ru.wikipedia.org/wiki/%D0%93%D0%B0%D0%B3%D0%B0%D1%80%D0%B8%D0%BD%D0%B0,_%D0%95%D0%BB%D0%B5%D0%BD%D0%B0_%D0%AE%D1%80%D1%8C%D0%B5%D0%B2%D0%BD%D0%B0"
56,Искусствоведы,Герд Гайзер,Оберриксинген,Ройтлинген,1908,1976,68.0,24,"https://ru.wikipedia.org/wiki/%D0%93%D0%B0%D0%B9%D0%B7%D0%B5%D1%80,_%D0%93%D0%B5%D1%80%D0%B4"
57,Искусствоведы,Галина Григорьевна Галаджева,Москва СССР,,1932-08-11,,87.0,1,"https://ru.wikipedia.org/wiki/%D0%93%D0%B0%D0%BB%D0%B0%D0%B4%D0%B6%D0%B5%D0%B2%D0%B0,_%D0%93%D0%B0%D0%BB%D0%B8%D0%BD%D0%B0_%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D1%8C%D0%B5%D0%B2%D0%BD%D0%B0"
58,Искусствоведы,Пётр Николаевич Ге,Италия,Югославия Королевство Белград,1859,1939-01-29,80.0,5,"https://ru.wikipedia.org/wiki/%D0%93%D0%B5,_%D0%9F%D1%91%D1%82%D1%80_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87"
59,Искусствоведы,Людвиг Мориц Гейгер,Пруссия Силезия Бреслау Германский союз королевство,Республика Веймарская Берлин,1848-06-05,1919-02-09,70.0,0,"https://ru.wikipedia.org/wiki/%D0%93%D0%B5%D0%B9%D0%B3%D0%B5%D1%80,_%D0%9B%D1%8E%D0%B4%D0%B2%D0%B8%D0%B3_%D0%9C%D0%BE%D1%80%D0%B8%D1%86"
60,Искусствоведы,Елена Юрьевна Герчук,Москва СССР,,1954-11-28,,65.0,0,"https://ru.wikipedia.org/wiki/%D0%93%D0%B5%D1%80%D1%87%D1%83%D0%BA,_%D0%95%D0%BB%D0%B5%D0%BD%D0%B0_%D0%AE%D1%80%D1%8C%D0%B5%D0%B2%D0%BD%D0%B0"
61,Искусствоведы,Ге́рман Юлий Теодор Ге́ттнер,Гольдберг-Гайнау Пруссия Силезия союз королевство Гольдберг,Дрезден Германская империя,1821-03-12,1882-05-29,61.0,0,"https://ru.wikipedia.org/wiki/%D0%93%D0%B5%D1%82%D1%82%D0%BD%D0%B5%D1%80,_%D0%93%D0%B5%D1%80%D0%BC%D0%B0%D0%BD"
62,Искусствоведы,Дмитрий Емельянович Горбачёв,Алапаевск Свердловская область СССР,,1937-10-13,,82.0,13,"https://ru.wikipedia.org/wiki/%D0%93%D0%BE%D1%80%D0%B1%D0%B0%D1%87%D1%91%D0%B2,_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%B8%D0%B9_%D0%95%D0%BC%D0%B5%D0%BB%D1%8C%D1%8F%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
63,Искусствоведы,Иван Петрович Горин,РСФСР область Владимирская СССР,Москва СССР,1925-10-18,2003-08-27,77.0,5,"https://ru.wikipedia.org/wiki/%D0%93%D0%BE%D1%80%D0%B8%D0%BD,_%D0%98%D0%B2%D0%B0%D0%BD_%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
