,science,name,birth_place,death_place,birth_date,death_date,age,works,link
903,Химики,Харлампович Георгий Дмитриевич,РСФСР Свердловск СССР область Уральская,Екатеринбург Россия,1928-08-24,2002,74.0,24,"https://ru.wikipedia.org/wiki/%D0%A5%D0%B0%D1%80%D0%BB%D0%B0%D0%BC%D0%BF%D0%BE%D0%B2%D0%B8%D1%87,_%D0%93%D0%B5%D0%BE%D1%80%D0%B3%D0%B8%D0%B9_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%B8%D0%B5%D0%B2%D0%B8%D1%87"
904,Химики,Джон Хартвиг,Элмхерст,,1964-08-07,,55.0,0,"https://ru.wikipedia.org/wiki/%D0%A5%D0%B0%D1%80%D1%82%D0%B2%D0%B8%D0%B3,_%D0%94%D0%B6%D0%BE%D0%BD"
905,Химики,Тадеаш Хенке,Хршибска Дечин,Боливия Кочабамба,1761-12-05,1816-11-14,54.0,2,"https://ru.wikipedia.org/wiki/%D0%A5%D0%B5%D0%BD%D0%BA%D0%B5,_%D0%A2%D0%B0%D0%B4%D0%B5%D0%B0%D1%88"
906,Химики,Алан Хигер,США Айова Су-Сити,,1936-01-22,,83.0,0,"https://ru.wikipedia.org/wiki/%D0%A5%D0%B8%D0%B3%D0%B5%D1%80,_%D0%90%D0%BB%D0%B0%D0%BD"
907,Химики,Джозеф Окленд Хиршфельдер,Мэриленд США Балтимор,Мадисон США,1911-05-27,1990-03-30,78.0,3,"https://ru.wikipedia.org/wiki/%D0%A5%D0%B8%D1%80%D1%88%D1%84%D0%B5%D0%BB%D1%8C%D0%B4%D0%B5%D1%80,_%D0%94%D0%B6%D0%BE%D0%B7%D0%B5%D1%84_%D0%9E%D0%BA%D0%BB%D0%B5%D0%BD%D0%B4"
908,Химики,Алексей Иванович Ходнев,Российская Санкт-Петербург империя,Российская Санкт-Петербург империя,1818,1883,65.0,0,"https://ru.wikipedia.org/wiki/%D0%A5%D0%BE%D0%B4%D0%BD%D0%B5%D0%B2,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B9_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
909,Химики,Вильгельм Хомберг,Индонезия Джакарта,Париж Королевство Франция,1652-01-08,1715-09-24,63.0,0,"https://ru.wikipedia.org/wiki/%D0%A5%D0%BE%D0%BC%D0%B1%D0%B5%D1%80%D0%B3,_%D0%92%D0%B8%D0%BB%D1%8C%D0%B3%D0%B5%D0%BB%D1%8C%D0%BC"
910,Химики,Кристиан Фридрих Хорншух,Римская Священная империя Бад-Родах,Грайфсвальд союз Германский,1793-08-21,1850-12-25,57.0,4,"https://ru.wikipedia.org/wiki/%D0%A5%D0%BE%D1%80%D0%BD%D1%88%D1%83%D1%85,_%D0%9A%D1%80%D0%B8%D1%81%D1%82%D0%B8%D0%B0%D0%BD_%D0%A4%D1%80%D0%B8%D0%B4%D1%80%D0%B8%D1%85"
911,Химики,Альберт Хофман,Баден Швейцария Аргау,Бург Базель-Ланд Швейцария,1906-01-11,2008-04-29,102.0,0,"https://ru.wikipedia.org/wiki/%D0%A5%D0%BE%D1%84%D0%BC%D0%B0%D0%BD,_%D0%90%D0%BB%D1%8C%D0%B1%D0%B5%D1%80%D1%82"
912,Химики,Феликс Хоффманн,Людвигсбург,Швейцария,1868-01-21,1946,78.0,0,"https://ru.wikipedia.org/wiki/%D0%A5%D0%BE%D1%84%D1%84%D0%BC%D0%B0%D0%BD%D0%BD,_%D0%A4%D0%B5%D0%BB%D0%B8%D0%BA%D1%81"
913,Химики,Карл Герман Цан,Байерталь Вислох,Рейх Хайгерлох Третий,1865,1940,75.0,2,"https://ru.wikipedia.org/wiki/%D0%A6%D0%B0%D0%BD,_%D0%9A%D0%B0%D1%80%D0%BB_%D0%93%D0%B5%D1%80%D0%BC%D0%B0%D0%BD"
914,Химики,Виктор Николаевич Цветков,Российская Санкт-Петербург империя,Россия Санкт-Петербург,1910-02-28,1999-02-12,88.0,0,"https://ru.wikipedia.org/wiki/%D0%A6%D0%B2%D0%B5%D1%82%D0%BA%D0%BE%D0%B2,_%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87"
915,Химики,Леонид Александрович Цветков,Макарьевский губерния уезд империя Костромская Российская,Москва Россия,1909,1993-03-12,84.0,0,"https://ru.wikipedia.org/wiki/%D0%A6%D0%B2%D0%B5%D1%82%D0%BA%D0%BE%D0%B2,_%D0%9B%D0%B5%D0%BE%D0%BD%D0%B8%D0%B4_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
916,Химики,Виктор Ионович Цетлин,Свердловск,,1941,,79.0,0,"https://ru.wikipedia.org/wiki/%D0%A6%D0%B5%D1%82%D0%BB%D0%B8%D0%BD,_%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80_%D0%98%D0%BE%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
917,Химики,Григорий Ильич Цизин,СССР Россия Россия СССР,,1957-03-31,,62.0,0,"https://ru.wikipedia.org/wiki/%D0%A6%D0%B8%D0%B7%D0%B8%D0%BD,_%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D0%B8%D0%B9_%D0%98%D0%BB%D1%8C%D0%B8%D1%87"
918,Химики,Сергей Лазаревич Цинберг,Волынская губерния уезд империя Российская Кременецкий Лановцы,РСФСР Владивосток СССР,1873,1939,66.0,0,"https://ru.wikipedia.org/wiki/%D0%A6%D0%B8%D0%BD%D0%B1%D0%B5%D1%80%D0%B3,_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B9_%D0%9B%D0%B0%D0%B7%D0%B0%D1%80%D0%B5%D0%B2%D0%B8%D1%87"
919,Химики,Борис Самойлович Цукерблат,Проскуров ССР Украинская СССР,,1939-07-24,,80.0,2,"https://ru.wikipedia.org/wiki/%D0%A6%D1%83%D0%BA%D0%B5%D1%80%D0%B1%D0%BB%D0%B0%D1%82,_%D0%91%D0%BE%D1%80%D0%B8%D1%81_%D0%A1%D0%B0%D0%BC%D0%BE%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87"
920,Химики,Николай Владимирович Чалов,Ярославская губерния уезд империя Российская Борисоглебский,Ярославская губерния уезд империя Российская Борисоглебский,1909,1993,84.0,0,"https://ru.wikipedia.org/wiki/%D0%A7%D0%B0%D0%BB%D0%BE%D0%B2,_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
921,Химики,Джакомо Луиджи Чамичан,Триест Италия,Болонья Италия,1857-08-27,1922-01-02,64.0,0,"https://ru.wikipedia.org/wiki/%D0%A7%D0%B0%D0%BC%D0%B8%D1%87%D0%B0%D0%BD,_%D0%94%D0%B6%D0%B0%D0%BA%D0%BE%D0%BC%D0%BE"
922,Химики,Валерий Николаевич Чарушин,Еланский,,1951-05-10,,68.0,5,"https://ru.wikipedia.org/wiki/%D0%A7%D0%B0%D1%80%D1%83%D1%88%D0%B8%D0%BD,_%D0%92%D0%B0%D0%BB%D0%B5%D1%80%D0%B8%D0%B9_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87"
923,Химики,Геннадий Владимирович Челинцев,Москва Российская империя,Москва СССР,1905,1963,58.0,3,"https://ru.wikipedia.org/wiki/%D0%A7%D0%B5%D0%BB%D0%B8%D0%BD%D1%86%D0%B5%D0%B2,_%D0%93%D0%B5%D0%BD%D0%BD%D0%B0%D0%B4%D0%B8%D0%B9_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
