,science,name,birth_place,death_place,birth_date,death_date,age,works,link
29,Философы,Агван-Балдан,Империя Цин,Империя Цин,1797,1864,67.0,5,https://ru.wikipedia.org/wiki/%D0%90%D0%B3%D0%B2%D0%B0%D0%BD-%D0%91%D0%B0%D0%BB%D0%B4%D0%B0%D0%BD
30,Философы,Рудольф Агрикола,Бафло Hogeland Het Бафло,Римская Священная Гейдельберг,1443-08-28,1485-10-27,42.0,0,https://ru.wikipedia.org/wiki/%D0%A0%D1%83%D0%B4%D0%BE%D0%BB%D1%8C%D1%84_%D0%90%D0%B3%D1%80%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0
31,Философы,Агриппа,,,,,,0,https://ru.wikipedia.org/wiki/%D0%90%D0%B3%D1%80%D0%B8%D0%BF%D0%BF%D0%B0_(%D1%81%D0%BA%D0%B5%D0%BF%D1%82%D0%B8%D0%BA)
32,Философы,Джейн Аддамс,Иллинойс США Стивенсон,Чикаго Иллинойс США,1860-09-06,1935-05-21,74.0,2,"https://ru.wikipedia.org/wiki/%D0%90%D0%B4%D0%B4%D0%B0%D0%BC%D1%81,_%D0%94%D0%B6%D0%B5%D0%B9%D0%BD"
33,Философы,Аделард Батский,И Сомерсет Бат Северо-Восточный,И Сомерсет Бат Северо-Восточный,1080,1160,80.0,0,https://ru.wikipedia.org/wiki/%D0%90%D0%B4%D0%B5%D0%BB%D0%B0%D1%80%D0%B4_%D0%91%D0%B0%D1%82%D1%81%D0%BA%D0%B8%D0%B9
34,Философы,Аджита Кесакамбала,Индия,,,,,0,https://ru.wikipedia.org/wiki/%D0%90%D0%B4%D0%B6%D0%B8%D1%82%D0%B0_%D0%9A%D0%B5%D1%81%D0%B0%D0%BA%D0%B0%D0%BC%D0%B1%D0%B0%D0%BB%D0%B0
35,Философы,Эрих Адикес,Бремен,Тюбинген,1866-09-29,1928,62.0,0,"https://ru.wikipedia.org/wiki/%D0%90%D0%B4%D0%B8%D0%BA%D0%B5%D1%81,_%D0%AD%D1%80%D0%B8%D1%85"
36,Философы,Мортимер Адлер,США Нью-Йорк,Калифорния США Сан-Матео,1902-12-28,2001-06-28,98.0,0,"https://ru.wikipedia.org/wiki/%D0%90%D0%B4%D0%BB%D0%B5%D1%80,_%D0%9C%D0%BE%D1%80%D1%82%D0%B8%D0%BC%D0%B5%D1%80"
37,Философы,Владимир Викторович Адоратский,Казань Российская империя,РСФСР Москва СССР,1878,1945-06-05,67.0,0,"https://ru.wikipedia.org/wiki/%D0%90%D0%B4%D0%BE%D1%80%D0%B0%D1%82%D1%81%D0%BA%D0%B8%D0%B9,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
38,Философы,Теодор Адорно,Франкфурт-на-Майне Германская империя,Швейцария Висп,1903-09-11,1969-08-06,65.0,1,"https://ru.wikipedia.org/wiki/%D0%90%D0%B4%D0%BE%D1%80%D0%BD%D0%BE,_%D0%A2%D0%B5%D0%BE%D0%B4%D0%BE%D1%80"
