,science,name,birth_place,death_place,birth_date,death_date,age,works,link
104,Филологи,Герман Брайманн,Гослар,Бад-Райхенхалль,1842,1910,68.0,8,"https://ru.wikipedia.org/wiki/%D0%91%D1%80%D0%B0%D0%B9%D0%BC%D0%B0%D0%BD%D0%BD,_%D0%93%D0%B5%D1%80%D0%BC%D0%B0%D0%BD"
105,Филологи,Реймонд Армар Браун,,,1939,,81.0,1,"https://ru.wikipedia.org/wiki/%D0%91%D1%80%D0%B0%D1%83%D0%BD,_%D0%A0%D0%B5%D0%B9%D0%BC%D0%BE%D0%BD%D0%B4_%D0%90%D1%80%D0%BC%D0%B0%D1%80"
106,Филологи,Фёдор Александрович Браун,Российская Санкт-Петербург империя,Пруссия Саксония Свободное государство Третий рейх Лейпциг,1862-07-20,1942-06-14,79.0,6,"https://ru.wikipedia.org/wiki/%D0%91%D1%80%D0%B0%D1%83%D0%BD,_%D0%A4%D1%91%D0%B4%D0%BE%D1%80_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
107,Филологи,Теодор Вильгельм Брауне,Провинция Бранденбург Гростимиг Пруссия,Республика Гейдельберг Веймарская,1850-02-20,1926-11-10,76.0,2,"https://ru.wikipedia.org/wiki/%D0%91%D1%80%D0%B0%D1%83%D0%BD%D0%B5,_%D0%A2%D0%B5%D0%BE%D0%B4%D0%BE%D1%80_%D0%92%D0%B8%D0%BB%D1%8C%D0%B3%D0%B5%D0%BB%D1%8C%D0%BC"
108,Филологи,Сергей Брель,РСФСР Москва СССР,,1970-10-18,,49.0,55,"https://ru.wikipedia.org/wiki/%D0%91%D1%80%D0%B5%D0%BB%D1%8C,_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B9_%D0%92%D0%B0%D0%BB%D0%B5%D0%BD%D1%82%D0%B8%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
109,Филологи,Михаил Бреславский,Вроцлав,Вроцлав,1460,1533,73.0,7,"https://ru.wikipedia.org/wiki/%D0%91%D1%80%D0%B5%D1%81%D0%BB%D0%B0%D0%B2%D1%81%D0%BA%D0%B8%D0%B9,_%D0%9C%D0%B8%D1%85%D0%B0%D0%B8%D0%BB"
110,Филологи,Иван Станиславович Брик,Воеводство Польша повят Устшики-Дольне Бещадский Подкарпатское,Тироль Австрия Ландек,1879-07-08,1947-09-17,68.0,6,"https://ru.wikipedia.org/wiki/%D0%91%D1%80%D0%B8%D0%BA,_%D0%98%D0%B2%D0%B0%D0%BD_%D0%A1%D1%82%D0%B0%D0%BD%D0%B8%D1%81%D0%BB%D0%B0%D0%B2%D0%BE%D0%B2%D0%B8%D1%87"
111,Филологи,Эдвард Брирвуд,Честер,Англия Лондон Королевство,1565,1613-11-04,48.0,0,"https://ru.wikipedia.org/wiki/%D0%91%D1%80%D0%B8%D1%80%D0%B2%D1%83%D0%B4,_%D0%AD%D0%B4%D0%B2%D0%B0%D1%80%D0%B4"
112,Филологи,Карл Георг Бруниус,Швеция,Лунд,1793-03-23,1869-11-12,76.0,12,"https://ru.wikipedia.org/wiki/%D0%91%D1%80%D1%83%D0%BD%D0%B8%D1%83%D1%81,_%D0%9A%D0%B0%D1%80%D0%BB_%D0%93%D0%B5%D0%BE%D1%80%D0%B3"
113,Филологи,Рихард Франц Филипп Брунк,Страсбург Гранд-Эст Франция,Страсбург,1729-12-30,1803-06-12,73.0,0,"https://ru.wikipedia.org/wiki/%D0%91%D1%80%D1%83%D0%BD%D0%BA,_%D0%A0%D0%B8%D1%85%D0%B0%D1%80%D0%B4_%D0%A4%D1%80%D0%B0%D0%BD%D1%86_%D0%A4%D0%B8%D0%BB%D0%B8%D0%BF%D0%BF"
