,science,name,birth_place,death_place,birth_date,death_date,works,link
85,Статистики,Константин Никитич Тихонравов,Владимирская Ковров империя Российская Ковровский уезд губерния,Империя Владимир Российская,1822,1879,4,"https://ru.wikipedia.org/wiki/%D0%A2%D0%B8%D1%85%D0%BE%D0%BD%D1%80%D0%B0%D0%B2%D0%BE%D0%B2,_%D0%9A%D0%BE%D0%BD%D1%81%D1%82%D0%B0%D0%BD%D1%82%D0%B8%D0%BD_%D0%9D%D0%B8%D0%BA%D0%B8%D1%82%D0%B8%D1%87"
86,Статистики,Фрэнк Уилкоксон,Ирландия Корк (графство),Таллахасси США,1892,1965-11-18,0,"https://ru.wikipedia.org/wiki/%D0%A3%D0%B8%D0%BB%D0%BA%D0%BE%D0%BA%D1%81%D0%BE%D0%BD,_%D0%A4%D1%80%D1%8D%D0%BD%D0%BA"
87,Статистики,Яков Самойлович Улицкий,Киевская империя Ржищев Российская Киевский уезд губерния,Калинин СССР РСФСР,1891-04-08,1956-10-03,2,"https://ru.wikipedia.org/wiki/%D0%A3%D0%BB%D0%B8%D1%86%D0%BA%D0%B8%D0%B9,_%D0%AF%D0%BA%D0%BE%D0%B2_%D0%A1%D0%B0%D0%BC%D0%BE%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87"
88,Статистики,Антал Фабер,Пресбург Габсбургская монархия,Союз империя Германский Австрийская Пресбург,1772-07-18,1854-04-25,6,"https://ru.wikipedia.org/wiki/%D0%A4%D0%B0%D0%B1%D0%B5%D1%80,_%D0%90%D0%BD%D1%82%D0%B0%D0%BB"
89,Статистики,Генрих Адольфович Фальборк,Империя империя Российская,Империя империя Российская,1864,1942,0,"https://ru.wikipedia.org/wiki/%D0%A4%D0%B0%D0%BB%D1%8C%D0%B1%D0%BE%D1%80%D0%BA,_%D0%93%D0%B5%D0%BD%D1%80%D0%B8%D1%85_%D0%90%D0%B4%D0%BE%D0%BB%D1%8C%D1%84%D0%BE%D0%B2%D0%B8%D1%87"
90,Статистики,Франческо Феррара,Палермо,Венеция,1810,1900-01-22,0,"https://ru.wikipedia.org/wiki/%D0%A4%D0%B5%D1%80%D1%80%D0%B0%D1%80%D0%B0,_%D0%A4%D1%80%D0%B0%D0%BD%D1%87%D0%B5%D1%81%D0%BA%D0%BE"
91,Статистики,Стефано Франчини,Бодио Швейцария,Швейцария Берн,1796-10-23,1857-07-19,9,"https://ru.wikipedia.org/wiki/%D0%A4%D1%80%D0%B0%D0%BD%D1%87%D0%B8%D0%BD%D0%B8,_%D0%A1%D1%82%D0%B5%D1%84%D0%B0%D0%BD%D0%BE"
92,Статистики,Михаил Леонидович Хазин,СССР РСФСР Москва,,1962-05-05,,18,"https://ru.wikipedia.org/wiki/%D0%A5%D0%B0%D0%B7%D0%B8%D0%BD,_%D0%9C%D0%B8%D1%85%D0%B0%D0%B8%D0%BB_%D0%9B%D0%B5%D0%BE%D0%BD%D0%B8%D0%B4%D0%BE%D0%B2%D0%B8%D1%87"
93,Статистики,Отто Хауснер,Союз и Броды империя Лодомерии Германский Австрийская Королевство Галиции,Цислейтания Австро-Венгрия Львов,1827,1890-02-16,5,"https://ru.wikipedia.org/wiki/%D0%A5%D0%B0%D1%83%D1%81%D0%BD%D0%B5%D1%80,_%D0%9E%D1%82%D1%82%D0%BE"
94,Статистики,Александр Александрович Чупров,Империя Российская Мосальск Калужская губерния,Женева Швейцария,1874,1926-04-19,0,"https://ru.wikipedia.org/wiki/%D0%A7%D1%83%D0%BF%D1%80%D0%BE%D0%B2,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
95,Статистики,Александр Иванович Чупров,Империя Российская Мосальск Калужская губерния,Германская Мюнхен империя,1842,1908-02-24,19,"https://ru.wikipedia.org/wiki/%D0%A7%D1%83%D0%BF%D1%80%D0%BE%D0%B2,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
96,Статистики,Георг Норберт Шнабель,Тахов Бездружице,Прага Богемия Королевство,1791-03-31,1857-10-22,0,"https://ru.wikipedia.org/wiki/%D0%A8%D0%BD%D0%B0%D0%B1%D0%B5%D0%BB%D1%8C,_%D0%93%D0%B5%D0%BE%D1%80%D0%B3_%D0%9D%D0%BE%D1%80%D0%B1%D0%B5%D1%80%D1%82"
97,Статистики,Фридрих Вильгельм Шуберт,Кёнигсберг,Кёнигсберг,1799-05-20,1868-07-21,0,"https://ru.wikipedia.org/wiki/%D0%A8%D1%83%D0%B1%D0%B5%D1%80%D1%82,_%D0%A4%D1%80%D0%B8%D0%B4%D1%80%D0%B8%D1%85_%D0%92%D0%B8%D0%BB%D1%8C%D0%B3%D0%B5%D0%BB%D1%8C%D0%BC"
98,Статистики,Фрэнсис Эджуорт,Лонгфорд,Оксфорд Великобритания,1845-02-08,1926-02-13,44,"https://ru.wikipedia.org/wiki/%D0%AD%D0%B4%D0%B6%D1%83%D0%BE%D1%80%D1%82,_%D0%A4%D1%80%D1%8D%D0%BD%D1%81%D0%B8%D1%81_%D0%98%D1%81%D0%B8%D0%B4%D0%BE%D1%80"
99,Статистики,Николай Николаевич Энгвер,СССР РСФСР АССР Темниковский ИТЛ Мордовская Зубово-Полянский район Потьма,Россия Москва,1938-08-22,2014-07-14,0,"https://ru.wikipedia.org/wiki/%D0%AD%D0%BD%D0%B3%D0%B2%D0%B5%D1%80,_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87"
100,Статистики,Брэдли Эфрон,Миннесота Сент-Пол,,1938-05-24,,14,"https://ru.wikipedia.org/wiki/%D0%AD%D1%84%D1%80%D0%BE%D0%BD,_%D0%91%D1%80%D1%8D%D0%B4%D0%BB%D0%B8"
101,Статистики,Михаил Алексеевич Юнаков,Неизвестно,Неизвестно,1790,1820,0,"https://ru.wikipedia.org/wiki/%D0%AE%D0%BD%D0%B0%D0%BA%D0%BE%D0%B2,_%D0%9C%D0%B8%D1%85%D0%B0%D0%B8%D0%BB_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B5%D0%B2%D0%B8%D1%87"
102,Статистики,Владимир Якшич,,,1824,1899,0,"https://ru.wikipedia.org/wiki/%D0%AF%D0%BA%D1%88%D0%B8%D1%87,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80"
103,Статистики,Андрей Иванович Ярошевич,Империя Подольская Российская Мельниковцы губерния,СССР РСФСР Новосибирск,1875,1941,0,"https://ru.wikipedia.org/wiki/%D0%AF%D1%80%D0%BE%D1%88%D0%B5%D0%B2%D0%B8%D1%87,_%D0%90%D0%BD%D0%B4%D1%80%D0%B5%D0%B9_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
