,science,name,birth_place,death_place,birth_date,death_date,age,works,link
131,Лингвисты,Наталья Борисовна Караванова,Россия,,,,,45,"https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D1%80%D0%B0%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B0,_%D0%9D%D0%B0%D1%82%D0%B0%D0%BB%D1%8C%D1%8F_%D0%91%D0%BE%D1%80%D0%B8%D1%81%D0%BE%D0%B2%D0%BD%D0%B0"
132,Лингвисты,Александр Гурамович Картозия,Грузинская ССР Тбилиси СССР,,1959-01-08,,60.0,1,"https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D1%80%D1%82%D0%BE%D0%B7%D0%B8%D1%8F,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%93%D1%83%D1%80%D0%B0%D0%BC%D0%BE%D0%B2%D0%B8%D1%87"
133,Лингвисты,Аль-Каффаль аш-Шаши,Ташкент Аббасидский Мавераннахр халифат,Ташкент Аббасидский Мавераннахр халифат,904,975,71.0,4,https://ru.wikipedia.org/wiki/%D0%90%D0%BB%D1%8C-%D0%9A%D0%B0%D1%84%D1%84%D0%B0%D0%BB%D1%8C_%D0%B0%D1%88-%D0%A8%D0%B0%D1%88%D0%B8
134,Лингвисты,Хирше-Довид Кац,США Бруклин Нью-Йорк,,1956-05-09,,63.0,19,"https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D1%86,_%D0%A5%D0%B8%D1%80%D1%88%D0%B5-%D0%94%D0%BE%D0%B2%D0%B8%D0%B4"
135,Лингвисты,Соломон Давидович Кацнельсон,Бобруйск губерния империя Российская Минская,РСФСР Ленинград СССР,1907-08-12,1985-12-30,78.0,7,"https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D1%86%D0%BD%D0%B5%D0%BB%D1%8C%D1%81%D0%BE%D0%BD,_%D0%A1%D0%BE%D0%BB%D0%BE%D0%BC%D0%BE%D0%BD_%D0%94%D0%B0%D0%B2%D0%B8%D0%B4%D0%BE%D0%B2%D0%B8%D1%87"
136,Лингвисты,Амедей Ке де Сент-Эмур,Санлис,Париж Франция,1843,1920,77.0,0,"https://ru.wikipedia.org/wiki/%D0%9A%D0%B5_%D0%B4%D0%B5_%D0%A1%D0%B5%D0%BD%D1%82-%D0%AD%D0%BC%D1%83%D1%80,_%D0%90%D0%BC%D0%B5%D0%B4%D0%B5%D0%B9"
137,Лингвисты,Геннадий Петрович Киселёв,Москва СССР,,1955-02-13,,64.0,0,"https://ru.wikipedia.org/wiki/%D0%9A%D0%B8%D1%81%D0%B5%D0%BB%D1%91%D0%B2,_%D0%93%D0%B5%D0%BD%D0%BD%D0%B0%D0%B4%D0%B8%D0%B9_%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
138,Лингвисты,Фёдор Данилович Климчук,Дрогичинский воеводство воеводства Полесского Полесское Республика,Минск Белоруссия,1935-02-27,2018-10-22,83.0,5,"https://ru.wikipedia.org/wiki/%D0%9A%D0%BB%D0%B8%D0%BC%D1%87%D1%83%D0%BA,_%D0%A4%D1%91%D0%B4%D0%BE%D1%80_%D0%94%D0%B0%D0%BD%D0%B8%D0%BB%D0%BE%D0%B2%D0%B8%D1%87"
139,Лингвисты,Ян Ковалевский,Губерния империя Петроковская Российская Лодзь,Лондон Великобритания,1892-10-23,1965-10-31,73.0,0,"https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%B2%D0%B0%D0%BB%D0%B5%D0%B2%D1%81%D0%BA%D0%B8%D0%B9,_%D0%AF%D0%BD"
140,Лингвисты,Алла Петровна Коваль,Украинская округ Белозорье район губерния СССР ССР Черкасский Киевская,Киев Украина,1923-03-09,2009-05-16,86.0,14,"https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%B2%D0%B0%D0%BB%D1%8C,_%D0%90%D0%BB%D0%BB%D0%B0_%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%BD%D0%B0"
141,Лингвисты,Роберт Колдуэлл,Лондондерри Ирландия Великобритания,Индия Кодаиканал Британская,1814,1891-08-28,77.0,2,"https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BB%D0%B4%D1%83%D1%8D%D0%BB%D0%BB,_%D0%A0%D0%BE%D0%B1%D0%B5%D1%80%D1%82"
142,Лингвисты,Михаил Никитич Коляденков,Ичалки губерния уезд империя Лукояновский Российская Нижегородская,РСФСР Саранск СССР,1896-05-21,1967-08-05,71.0,0,"https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BB%D1%8F%D0%B4%D0%B5%D0%BD%D0%BA%D0%BE%D0%B2,_%D0%9C%D0%B8%D1%85%D0%B0%D0%B8%D0%BB_%D0%9D%D0%B8%D0%BA%D0%B8%D1%82%D0%B8%D1%87"
143,Лингвисты,Александр Михайлович Кондратов,Смоленск РСФСР СССР,Россия Санкт-Петербург,1937-10-03,1993-04-16,55.0,32,"https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BD%D0%B4%D1%80%D0%B0%D1%82%D0%BE%D0%B2,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87"
144,Лингвисты,Николае Корлэтяну,Хынчештский Королевство район Румыния Каракуй Молдавия,Кишинёв,1915-05-14,2005-10-21,90.0,13,"https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D1%80%D0%BB%D1%8D%D1%82%D1%8F%D0%BD%D1%83,_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5_%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
145,Лингвисты,Спартак Иванович Королёв,РСФСР Казань СССР,Минск Белоруссия,1924-03-24,1999-12-23,75.0,0,"https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D1%80%D0%BE%D0%BB%D1%91%D0%B2,_%D0%A1%D0%BF%D0%B0%D1%80%D1%82%D0%B0%D0%BA_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
146,Лингвисты,Десмонд Торн Коул,Мафикенг ЮАР,Мафикенг ЮАР,1922-10-30,2018-05-25,95.0,33,"https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D1%83%D0%BB,_%D0%94%D0%B5%D1%81%D0%BC%D0%BE%D0%BD%D0%B4_%D0%A2%D0%BE%D1%80%D0%BD"
147,Лингвисты,Ричард Коутс,Линкольншир Гримсби Великобритания,,1949-04-16,,70.0,0,"https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D1%83%D1%82%D1%81,_%D0%A0%D0%B8%D1%87%D0%B0%D1%80%D0%B4"
148,Лингвисты,Вера Александровна Кочергина,Москва СССР,Москва Россия,1924-08-10,2018-01-24,93.0,11,"https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D1%87%D0%B5%D1%80%D0%B3%D0%B8%D0%BD%D0%B0,_%D0%92%D0%B5%D1%80%D0%B0_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%BD%D0%B0"
149,Лингвисты,Кошериу Эуджен,Молдова Королевство район (позже ССР Михэйлень Румыния Молдова) ныне Республики Рышканский Молдавской,Германия Тюбинген Баден-Вюртемберг,1921-07-27,2002,81.0,0,"https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D1%88%D0%B5%D1%80%D0%B8%D1%83,_%D0%AD%D1%83%D0%B4%D0%B6%D0%B5%D0%BD"
